component,crowd_bin,head_area_bin,inout_bin,metric,people_count,person,sample_id,value
ggsf,4+,medium,all_in,identity_l1,4,3,218,0.05306747928261757
ggsf,4+,medium,all_in,dynamic_range,4,3,218,0.06177222728729248
ggsf,4+,medium,all_in,inter_person_l1,4,all,218,0.009682406671345234
sasa,4+,medium,all_in,entropy,4,0,218,0.6733987323303158
sasa,4+,medium,all_in,max_weight,4,0,218,0.6701810359954834
sasa,4+,medium,all_in,uniform_l1,4,0,218,0.21009052079170942
sasa,4+,medium,all_in,weight_layer_0,4,0,218,0.03777635470032692
sasa,4+,medium,all_in,weight_layer_1,4,0,218,0.09217660129070282
sasa,4+,medium,all_in,weight_layer_2,4,0,218,0.19986599683761597
sasa,4+,medium,all_in,weight_layer_3,4,0,218,0.6701810359954834
sasa,4+,medium,all_in,entropy,4,1,218,0.6797532606898922
sasa,4+,medium,all_in,max_weight,4,1,218,0.6655547022819519
sasa,4+,medium,all_in,uniform_l1,4,1,218,0.20777734741568565
sasa,4+,medium,all_in,weight_layer_0,4,1,218,0.0388992503285408
sasa,4+,medium,all_in,weight_layer_1,4,1,218,0.093983493745327
sasa,4+,medium,all_in,weight_layer_2,4,1,218,0.2015625685453415
sasa,4+,medium,all_in,weight_layer_3,4,1,218,0.6655547022819519
sasa,4+,medium,all_in,entropy,4,2,218,0.682099560398042
sasa,4+,medium,all_in,max_weight,4,2,218,0.6638056039810181
sasa,4+,medium,all_in,uniform_l1,4,2,218,0.20690280944108963
sasa,4+,medium,all_in,weight_layer_0,4,2,218,0.03931061923503876
sasa,4+,medium,all_in,weight_layer_1,4,2,218,0.09463158249855042
sasa,4+,medium,all_in,weight_layer_2,4,2,218,0.20225216448307037
sasa,4+,medium,all_in,weight_layer_3,4,2,218,0.6638056039810181
sasa,4+,medium,all_in,entropy,4,3,218,0.6785838736576996
sasa,4+,medium,all_in,max_weight,4,3,218,0.6663797497749329
sasa,4+,medium,all_in,uniform_l1,4,3,218,0.20818986650556326
sasa,4+,medium,all_in,weight_layer_0,4,3,218,0.03871260955929756
sasa,4+,medium,all_in,weight_layer_1,4,3,218,0.09355556964874268
sasa,4+,medium,all_in,weight_layer_2,4,3,218,0.2013521045446396
sasa,4+,medium,all_in,weight_layer_3,4,3,218,0.6663797497749329
sasa,4+,medium,all_in,inter_person_l1,4,all,218,0.0009291009046137333
ggsf,4+,medium,all_in,mean,4,0,219,0.9568942785263062
ggsf,4+,medium,all_in,variance,4,0,219,0.0002817088388837874
ggsf,4+,medium,all_in,std,4,0,219,0.0167841836810112
ggsf,4+,medium,all_in,min,4,0,219,0.9262599945068359
ggsf,4+,medium,all_in,max,4,0,219,0.9882160425186157
ggsf,4+,medium,all_in,spatial_entropy,4,0,219,0.9999778421110217
ggsf,4+,medium,all_in,identity_l1,4,0,219,0.04310571029782295
ggsf,4+,medium,all_in,dynamic_range,4,0,219,0.061956048011779785
ggsf,4+,medium,all_in,mean,4,1,219,0.9451204538345337
ggsf,4+,medium,all_in,variance,4,1,219,0.00036057631950825453
ggsf,4+,medium,all_in,std,4,1,219,0.018988847732543945
ggsf,4+,medium,all_in,min,4,1,219,0.9199749231338501
ggsf,4+,medium,all_in,max,4,1,219,0.9879464507102966
ggsf,4+,medium,all_in,spatial_entropy,4,1,219,0.9999710343252146
ggsf,4+,medium,all_in,identity_l1,4,1,219,0.054879531264305115
ggsf,4+,medium,all_in,dynamic_range,4,1,219,0.06797152757644653
ggsf,4+,medium,all_in,mean,4,2,219,0.9407116770744324
ggsf,4+,medium,all_in,variance,4,2,219,0.0003876930277328938
ggsf,4+,medium,all_in,std,4,2,219,0.01968992128968239
ggsf,4+,medium,all_in,min,4,2,219,0.913873553276062
ggsf,4+,medium,all_in,max,4,2,219,0.9837247133255005
ggsf,4+,medium,all_in,spatial_entropy,4,2,219,0.9999685458026935
ggsf,4+,medium,all_in,identity_l1,4,2,219,0.05928832292556763
ggsf,4+,medium,all_in,dynamic_range,4,2,219,0.06985116004943848
ggsf,4+,medium,all_in,mean,4,3,219,0.9469211101531982
ggsf,4+,medium,all_in,variance,4,3,219,0.0003098473243881017
ggsf,4+,medium,all_in,std,4,3,219,0.017602480947971344
ggsf,4+,medium,all_in,min,4,3,219,0.9224987626075745
ggsf,4+,medium,all_in,max,4,3,219,0.9842748045921326
ggsf,4+,medium,all_in,spatial_entropy,4,3,219,0.9999751660061933
ggsf,4+,medium,all_in,identity_l1,4,3,219,0.05307888612151146
ggsf,4+,medium,all_in,dynamic_range,4,3,219,0.061776041984558105
ggsf,4+,medium,all_in,inter_person_l1,4,all,219,0.009673647582530975
sasa,4+,medium,all_in,entropy,4,0,219,0.6758738252925107
sasa,4+,medium,all_in,max_weight,4,0,219,0.6681573987007141
sasa,4+,medium,all_in,uniform_l1,4,0,219,0.20907868165522814
sasa,4+,medium,all_in,weight_layer_0,4,0,219,0.037953440099954605
sasa,4+,medium,all_in,weight_layer_1,4,0,219,0.09307826310396194
sasa,4+,medium,all_in,weight_layer_2,4,0,219,0.200810968875885
sasa,4+,medium,all_in,weight_layer_3,4,0,219,0.6681573987007141
sasa,4+,medium,all_in,entropy,4,1,219,0.6821685707725512
sasa,4+,medium,all_in,max_weight,4,1,219,0.6635566353797913
sasa,4+,medium,all_in,uniform_l1,4,1,219,0.20677832700312138
sasa,4+,medium,all_in,weight_layer_0,4,1,219,0.03907211124897003
sasa,4+,medium,all_in,weight_layer_1,4,1,219,0.0948839858174324
sasa,4+,medium,all_in,weight_layer_2,4,1,219,0.20248723030090332
sasa,4+,medium,all_in,weight_layer_3,4,1,219,0.6635566353797913
sasa,4+,medium,all_in,entropy,4,2,219,0.6845304914445027
sasa,4+,medium,all_in,max_weight,4,2,219,0.6617902517318726
sasa,4+,medium,all_in,uniform_l1,4,2,219,0.20589513797312975
sasa,4+,medium,all_in,weight_layer_0,4,2,219,0.03949170187115669
sasa,4+,medium,all_in,weight_layer_1,4,2,219,0.09553756564855576
sasa,4+,medium,all_in,weight_layer_2,4,2,219,0.2031804323196411
sasa,4+,medium,all_in,weight_layer_3,4,2,219,0.6617902517318726
sasa,4+,medium,all_in,entropy,4,3,219,0.6810272896188713
sasa,4+,medium,all_in,max_weight,4,3,219,0.6643653512001038
sasa,4+,medium,all_in,uniform_l1,4,3,219,0.20718269236385822
sasa,4+,medium,all_in,weight_layer_0,4,3,219,0.03889177739620209
sasa,4+,medium,all_in,weight_layer_1,4,3,219,0.09445712715387344
sasa,4+,medium,all_in,weight_layer_2,4,3,219,0.20228567719459534
sasa,4+,medium,all_in,weight_layer_3,4,3,219,0.6643653512001038
sasa,4+,medium,all_in,inter_person_l1,4,all,219,0.0009264969266951084
ggsf,4+,medium,all_in,mean,4,0,220,0.956895112991333
ggsf,4+,medium,all_in,variance,4,0,220,0.00028169521829113364
ggsf,4+,medium,all_in,std,4,0,220,0.016783777624368668
ggsf,4+,medium,all_in,min,4,0,220,0.9262619614601135
ggsf,4+,medium,all_in,max,4,0,220,0.9882160425186157
ggsf,4+,medium,all_in,spatial_entropy,4,0,220,0.9999778432203686
ggsf,4+,medium,all_in,identity_l1,4,0,220,0.0431048683822155
ggsf,4+,medium,all_in,dynamic_range,4,0,220,0.0619540810585022
ggsf,4+,medium,all_in,mean,4,1,220,0.9451707601547241
ggsf,4+,medium,all_in,variance,4,1,220,0.00036135001573711634
ggsf,4+,medium,all_in,std,4,1,220,0.01900920830667019
ggsf,4+,medium,all_in,min,4,1,220,0.9200145602226257
ggsf,4+,medium,all_in,max,4,1,220,0.9879675507545471
ggsf,4+,medium,all_in,spatial_entropy,4,1,220,0.9999709748716734
ggsf,4+,medium,all_in,identity_l1,4,1,220,0.05482926964759827
ggsf,4+,medium,all_in,dynamic_range,4,1,220,0.06795299053192139
ggsf,4+,medium,all_in,mean,4,2,220,0.940710186958313
ggsf,4+,medium,all_in,variance,4,2,220,0.00038770370883867145
ggsf,4+,medium,all_in,std,4,2,220,0.019690193235874176
ggsf,4+,medium,all_in,min,4,2,220,0.9138709902763367
ggsf,4+,medium,all_in,max,4,2,220,0.98372483253479
ggsf,4+,medium,all_in,spatial_entropy,4,2,220,0.9999685448435145
ggsf,4+,medium,all_in,identity_l1,4,2,220,0.05928979814052582
ggsf,4+,medium,all_in,dynamic_range,4,2,220,0.06985384225845337
ggsf,4+,medium,all_in,mean,4,3,220,0.9469150304794312
ggsf,4+,medium,all_in,variance,4,3,220,0.0003099389432463795
ggsf,4+,medium,all_in,std,4,3,220,0.01760508306324482
ggsf,4+,medium,all_in,min,4,3,220,0.9224965572357178
ggsf,4+,medium,all_in,max,4,3,220,0.9842744469642639
ggsf,4+,medium,all_in,spatial_entropy,4,3,220,0.9999751583825738
ggsf,4+,medium,all_in,identity_l1,4,3,220,0.05308493599295616
ggsf,4+,medium,all_in,dynamic_range,4,3,220,0.06177788972854614
ggsf,4+,medium,all_in,inter_person_l1,4,all,220,0.009665471501648426
sasa,4+,medium,all_in,entropy,4,0,220,0.6751395553033924
sasa,4+,medium,all_in,max_weight,4,0,220,0.668218731880188
sasa,4+,medium,all_in,uniform_l1,4,0,220,0.20910935942083597
sasa,4+,medium,all_in,weight_layer_0,4,0,220,0.03760669752955437
sasa,4+,medium,all_in,weight_layer_1,4,0,220,0.09260712563991547
sasa,4+,medium,all_in,weight_layer_2,4,0,220,0.20156747102737427
sasa,4+,medium,all_in,weight_layer_3,4,0,220,0.668218731880188
sasa,4+,medium,all_in,entropy,4,1,220,0.6814059121040271
sasa,4+,medium,all_in,max_weight,4,1,220,0.6636427044868469
sasa,4+,medium,all_in,uniform_l1,4,1,220,0.20682134293019772
sasa,4+,medium,all_in,weight_layer_0,4,1,220,0.03871569037437439
sasa,4+,medium,all_in,weight_layer_1,4,1,220,0.09440312534570694
sasa,4+,medium,all_in,weight_layer_2,4,1,220,0.20323851704597473
sasa,4+,medium,all_in,weight_layer_3,4,1,220,0.6636427044868469
sasa,4+,medium,all_in,entropy,4,2,220,0.6837869571983337
sasa,4+,medium,all_in,max_weight,4,2,220,0.661863386631012
sasa,4+,medium,all_in,uniform_l1,4,2,220,0.20593168679624796
sasa,4+,medium,all_in,weight_layer_0,4,2,220,0.03913625702261925
sasa,4+,medium,all_in,weight_layer_1,4,2,220,0.09506309032440186
sasa,4+,medium,all_in,weight_layer_2,4,2,220,0.20393729209899902
sasa,4+,medium,all_in,weight_layer_3,4,2,220,0.661863386631012
sasa,4+,medium,all_in,entropy,4,3,220,0.6802905619842867
sasa,4+,medium,all_in,max_weight,4,3,220,0.6644327640533447
sasa,4+,medium,all_in,uniform_l1,4,3,220,0.2072163913398981
sasa,4+,medium,all_in,weight_layer_0,4,3,220,0.03854157775640488
sasa,4+,medium,all_in,weight_layer_1,4,3,220,0.09398497641086578
sasa,4+,medium,all_in,weight_layer_2,4,3,220,0.20304064452648163
sasa,4+,medium,all_in,weight_layer_3,4,3,220,0.6644327640533447
sasa,4+,medium,all_in,inter_person_l1,4,all,220,0.0009235311299562454
ggsf,4+,medium,all_in,mean,4,0,221,0.9568959474563599
ggsf,4+,medium,all_in,variance,4,0,221,0.00028168168500997126
ggsf,4+,medium,all_in,std,4,0,221,0.016783375293016434
ggsf,4+,medium,all_in,min,4,0,221,0.9262638092041016
ggsf,4+,medium,all_in,max,4,0,221,0.9882160425186157
ggsf,4+,medium,all_in,spatial_entropy,4,0,221,0.9999778443217817
ggsf,4+,medium,all_in,identity_l1,4,0,221,0.043104030191898346
ggsf,4+,medium,all_in,dynamic_range,4,0,221,0.06195223331451416
ggsf,4+,medium,all_in,mean,4,1,221,0.9452153444290161
ggsf,4+,medium,all_in,variance,4,1,221,0.000362006772775203
ggsf,4+,medium,all_in,std,4,1,221,0.01902647502720356
ggsf,4+,medium,all_in,min,4,1,221,0.9200512766838074
ggsf,4+,medium,all_in,max,4,1,221,0.9879849553108215
ggsf,4+,medium,all_in,spatial_entropy,4,1,221,0.9999709245234517
ggsf,4+,medium,all_in,identity_l1,4,1,221,0.05478467792272568
ggsf,4+,medium,all_in,dynamic_range,4,1,221,0.06793367862701416
ggsf,4+,medium,all_in,mean,4,2,221,0.9407086968421936
ggsf,4+,medium,all_in,variance,4,2,221,0.00038771418621763587
ggsf,4+,medium,all_in,std,4,2,221,0.019690459594130516
ggsf,4+,medium,all_in,min,4,2,221,0.9138681888580322
ggsf,4+,medium,all_in,max,4,2,221,0.9837248921394348
ggsf,4+,medium,all_in,spatial_entropy,4,2,221,0.9999685439012292
ggsf,4+,medium,all_in,identity_l1,4,2,221,0.05929127335548401
ggsf,4+,medium,all_in,dynamic_range,4,2,221,0.06985670328140259
ggsf,4+,medium,all_in,mean,4,3,221,0.9469096660614014
ggsf,4+,medium,all_in,variance,4,3,221,0.00031002017203718424
ggsf,4+,medium,all_in,std,4,3,221,0.017607389017939568
ggsf,4+,medium,all_in,min,4,3,221,0.9224944114685059
ggsf,4+,medium,all_in,max,4,3,221,0.9842742085456848
ggsf,4+,medium,all_in,spatial_entropy,4,3,221,0.9999751516211287
ggsf,4+,medium,all_in,identity_l1,4,3,221,0.053090326488018036
ggsf,4+,medium,all_in,dynamic_range,4,3,221,0.061779797077178955
ggsf,4+,medium,all_in,inter_person_l1,4,all,221,0.009658348746597767
sasa,4+,medium,all_in,entropy,4,0,221,0.6754198379316108
sasa,4+,medium,all_in,max_weight,4,0,221,0.6680882573127747
sasa,4+,medium,all_in,uniform_l1,4,0,221,0.20904410537332296
sasa,4+,medium,all_in,weight_layer_0,4,0,221,0.03782019391655922
sasa,4+,medium,all_in,weight_layer_1,4,0,221,0.09244571626186371
sasa,4+,medium,all_in,weight_layer_2,4,0,221,0.20164592564105988
sasa,4+,medium,all_in,weight_layer_3,4,0,221,0.6680882573127747
sasa,4+,medium,all_in,entropy,4,1,221,0.6816593147425517
sasa,4+,medium,all_in,max_weight,4,1,221,0.6635311841964722
sasa,4+,medium,all_in,uniform_l1,4,1,221,0.2067655809223652
sasa,4+,medium,all_in,weight_layer_0,4,1,221,0.038926735520362854
sasa,4+,medium,all_in,weight_layer_1,4,1,221,0.09423375129699707
sasa,4+,medium,all_in,weight_layer_2,4,1,221,0.2033083736896515
sasa,4+,medium,all_in,weight_layer_3,4,1,221,0.6635311841964722
sasa,4+,medium,all_in,entropy,4,2,221,0.6840790653186001
sasa,4+,medium,all_in,max_weight,4,2,221,0.6617298722267151
sasa,4+,medium,all_in,uniform_l1,4,2,221,0.2058649268001318
sasa,4+,medium,all_in,weight_layer_0,4,2,221,0.03936373442411423
sasa,4+,medium,all_in,weight_layer_1,4,2,221,0.09489680826663971
sasa,4+,medium,all_in,weight_layer_2,4,2,221,0.20400962233543396
sasa,4+,medium,all_in,weight_layer_3,4,2,221,0.6617298722267151
sasa,4+,medium,all_in,entropy,4,3,221,0.6805681812595916
sasa,4+,medium,all_in,max_weight,4,3,221,0.6643015146255493
sasa,4+,medium,all_in,uniform_l1,4,3,221,0.20715074706822634
sasa,4+,medium,all_in,weight_layer_0,4,3,221,0.038754384964704514
sasa,4+,medium,all_in,weight_layer_1,4,3,221,0.09382444620132446
sasa,4+,medium,all_in,weight_layer_2,4,3,221,0.203119695186615
sasa,4+,medium,all_in,weight_layer_3,4,3,221,0.6643015146255493
sasa,4+,medium,all_in,inter_person_l1,4,all,221,0.000922102015465498
ggsf,4+,medium,all_in,mean,4,0,222,0.9568976759910583
ggsf,4+,medium,all_in,variance,4,0,222,0.00028165453113615513
ggsf,4+,medium,all_in,std,4,0,222,0.016782566905021667
ggsf,4+,medium,all_in,min,4,0,222,0.9262675642967224
ggsf,4+,medium,all_in,max,4,0,222,0.9882160425186157
ggsf,4+,medium,all_in,spatial_entropy,4,0,222,0.9999778465291179
ggsf,4+,medium,all_in,identity_l1,4,0,222,0.04310234636068344
ggsf,4+,medium,all_in,dynamic_range,4,0,222,0.06194847822189331
ggsf,4+,medium,all_in,mean,4,1,222,0.9452582001686096
ggsf,4+,medium,all_in,variance,4,1,222,0.00036265538074076176
ggsf,4+,medium,all_in,std,4,1,222,0.019043512642383575
ggsf,4+,medium,all_in,min,4,1,222,0.920085608959198
ggsf,4+,medium,all_in,max,4,1,222,0.9880024194717407
ggsf,4+,medium,all_in,spatial_entropy,4,1,222,0.9999708747345171
ggsf,4+,medium,all_in,identity_l1,4,1,222,0.05474183335900307
ggsf,4+,medium,all_in,dynamic_range,4,1,222,0.06791681051254272
ggsf,4+,medium,all_in,mean,4,2,222,0.9407064914703369
ggsf,4+,medium,all_in,variance,4,2,222,0.0003877297858707607
ggsf,4+,medium,all_in,std,4,2,222,0.019690854474902153
ggsf,4+,medium,all_in,min,4,2,222,0.9138641953468323
ggsf,4+,medium,all_in,max,4,2,222,0.9837252497673035
ggsf,4+,medium,all_in,spatial_entropy,4,2,222,0.9999685424979396
ggsf,4+,medium,all_in,identity_l1,4,2,222,0.0592934787273407
ggsf,4+,medium,all_in,dynamic_range,4,2,222,0.06986105442047119
ggsf,4+,medium,all_in,mean,4,3,222,0.9469035863876343
ggsf,4+,medium,all_in,variance,4,3,222,0.000310111470753327
ggsf,4+,medium,all_in,std,4,3,222,0.017609981819987297
ggsf,4+,medium,all_in,min,4,3,222,0.9224922060966492
ggsf,4+,medium,all_in,max,4,3,222,0.9842738509178162
ggsf,4+,medium,all_in,spatial_entropy,4,3,222,0.9999751440237571
ggsf,4+,medium,all_in,identity_l1,4,3,222,0.05309639126062393
ggsf,4+,medium,all_in,dynamic_range,4,3,222,0.06178164482116699
ggsf,4+,medium,all_in,inter_person_l1,4,all,222,0.009652291424572468
sasa,4+,medium,all_in,entropy,4,0,222,0.6764246446912202
sasa,4+,medium,all_in,max_weight,4,0,222,0.6671752333641052
sasa,4+,medium,all_in,uniform_l1,4,0,222,0.20858760178089142
sasa,4+,medium,all_in,weight_layer_0,4,0,222,0.03808598220348358
sasa,4+,medium,all_in,weight_layer_1,4,0,222,0.09226346015930176
sasa,4+,medium,all_in,weight_layer_2,4,0,222,0.2024753838777542
sasa,4+,medium,all_in,weight_layer_3,4,0,222,0.6671752333641052
sasa,4+,medium,all_in,entropy,4,1,222,0.6826405550047983
sasa,4+,medium,all_in,max_weight,4,1,222,0.6626336574554443
sasa,4+,medium,all_in,uniform_l1,4,1,222,0.2063168352469802
sasa,4+,medium,all_in,weight_layer_0,4,1,222,0.03919677808880806
sasa,4+,medium,all_in,weight_layer_1,4,1,222,0.09404604136943817
sasa,4+,medium,all_in,weight_layer_2,4,1,222,0.20412349700927734
sasa,4+,medium,all_in,weight_layer_3,4,1,222,0.6626336574554443
sasa,4+,medium,all_in,entropy,4,2,222,0.6850579417779692
sasa,4+,medium,all_in,max_weight,4,2,222,0.6608254313468933
sasa,4+,medium,all_in,uniform_l1,4,2,222,0.20541273429989815
sasa,4+,medium,all_in,weight_layer_0,4,2,222,0.03962881863117218
sasa,4+,medium,all_in,weight_layer_1,4,2,222,0.09471392631530762
sasa,4+,medium,all_in,weight_layer_2,4,2,222,0.20483174920082092
sasa,4+,medium,all_in,weight_layer_3,4,2,222,0.6608254313468933
sasa,4+,medium,all_in,entropy,4,3,222,0.6815751408904427
sasa,4+,medium,all_in,max_weight,4,3,222,0.6633852124214172
sasa,4+,medium,all_in,uniform_l1,4,3,222,0.20669261366128922
sasa,4+,medium,all_in,weight_layer_0,4,3,222,0.039029546082019806
sasa,4+,medium,all_in,weight_layer_1,4,3,222,0.09364042431116104
sasa,4+,medium,all_in,weight_layer_2,4,3,222,0.20394478738307953
sasa,4+,medium,all_in,weight_layer_3,4,3,222,0.6633852124214172
sasa,4+,medium,all_in,inter_person_l1,4,all,222,0.0009207709226757288
ggsf,4+,medium,all_in,mean,4,0,223,0.9568993449211121
ggsf,4+,medium,all_in,variance,4,0,223,0.0002816272317431867
ggsf,4+,medium,all_in,std,4,0,223,0.016781752929091454
ggsf,4+,medium,all_in,min,4,0,223,0.926271378993988
ggsf,4+,medium,all_in,max,4,0,223,0.9882161021232605
ggsf,4+,medium,all_in,spatial_entropy,4,0,223,0.9999778487446295
ggsf,4+,medium,all_in,identity_l1,4,0,223,0.04310065880417824
ggsf,4+,medium,all_in,dynamic_range,4,0,223,0.06194472312927246
ggsf,4+,medium,all_in,mean,4,1,223,0.9453030824661255
ggsf,4+,medium,all_in,variance,4,1,223,0.0003634083259385079
ggsf,4+,medium,all_in,std,4,1,223,0.019063271582126617
ggsf,4+,medium,all_in,min,4,1,223,0.9201186895370483
ggsf,4+,medium,all_in,max,4,1,223,0.9880232810974121
ggsf,4+,medium,all_in,spatial_entropy,4,1,223,0.9999708166851963
ggsf,4+,medium,all_in,identity_l1,4,1,223,0.0546969436109066
ggsf,4+,medium,all_in,dynamic_range,4,1,223,0.06790459156036377
ggsf,4+,medium,all_in,mean,4,2,223,0.9407050609588623
ggsf,4+,medium,all_in,variance,4,2,223,0.00038774008862674236
ggsf,4+,medium,all_in,std,4,2,223,0.019691117107868195
ggsf,4+,medium,all_in,min,4,2,223,0.9138615131378174
ggsf,4+,medium,all_in,max,4,2,223,0.983725368976593
ggsf,4+,medium,all_in,spatial_entropy,4,2,223,0.9999685415708142
ggsf,4+,medium,all_in,identity_l1,4,2,223,0.05929495394229889
ggsf,4+,medium,all_in,dynamic_range,4,2,223,0.06986385583877563
ggsf,4+,medium,all_in,mean,4,3,223,0.9468975067138672
ggsf,4+,medium,all_in,variance,4,3,223,0.00031020306050777435
ggsf,4+,medium,all_in,std,4,3,223,0.017612582072615623
ggsf,4+,medium,all_in,min,4,3,223,0.9224898815155029
ggsf,4+,medium,all_in,max,4,3,223,0.9842736721038818
ggsf,4+,medium,all_in,spatial_entropy,4,3,223,0.9999751364020554
ggsf,4+,medium,all_in,identity_l1,4,3,223,0.053102463483810425
ggsf,4+,medium,all_in,dynamic_range,4,3,223,0.061783790588378906
ggsf,4+,medium,all_in,inter_person_l1,4,all,223,0.009646061807870865
sasa,4+,medium,all_in,entropy,4,0,223,0.675996176038234
sasa,4+,medium,all_in,max_weight,4,0,223,0.6674269437789917
sasa,4+,medium,all_in,uniform_l1,4,0,223,0.2087134663015604
sasa,4+,medium,all_in,weight_layer_0,4,0,223,0.03801044821739197
sasa,4+,medium,all_in,weight_layer_1,4,0,223,0.09205067902803421
sasa,4+,medium,all_in,weight_layer_2,4,0,223,0.2025119513273239
sasa,4+,medium,all_in,weight_layer_3,4,0,223,0.6674269437789917
sasa,4+,medium,all_in,entropy,4,1,223,0.6821904446886119
sasa,4+,medium,all_in,max_weight,4,1,223,0.6629056334495544
sasa,4+,medium,all_in,uniform_l1,4,1,223,0.20645282790064812
sasa,4+,medium,all_in,weight_layer_0,4,1,223,0.0391155481338501
sasa,4+,medium,all_in,weight_layer_1,4,1,223,0.09382759034633636
sasa,4+,medium,all_in,weight_layer_2,4,1,223,0.2041511833667755
sasa,4+,medium,all_in,weight_layer_3,4,1,223,0.6629056334495544
sasa,4+,medium,all_in,entropy,4,2,223,0.6846413650531711
sasa,4+,medium,all_in,max_weight,4,2,223,0.6610768437385559
sasa,4+,medium,all_in,uniform_l1,4,2,223,0.2055384125560522
sasa,4+,medium,all_in,weight_layer_0,4,2,223,0.03955613821744919
sasa,4+,medium,all_in,weight_layer_1,4,2,223,0.09450215101242065
sasa,4+,medium,all_in,weight_layer_2,4,2,223,0.20486490428447723
sasa,4+,medium,all_in,weight_layer_3,4,2,223,0.6610768437385559
sasa,4+,medium,all_in,entropy,4,3,223,0.6811599208082992
sasa,4+,medium,all_in,max_weight,4,3,223,0.6636298894882202
sasa,4+,medium,all_in,uniform_l1,4,3,223,0.20681496057659388
sasa,4+,medium,all_in,weight_layer_0,4,3,223,0.03895493224263191
sasa,4+,medium,all_in,weight_layer_1,4,3,223,0.09343067556619644
sasa,4+,medium,all_in,weight_layer_2,4,3,223,0.20398443937301636
sasa,4+,medium,all_in,weight_layer_3,4,3,223,0.6636298894882202
sasa,4+,medium,all_in,inter_person_l1,4,all,223,0.0009195369202643633
ggsf,4+,medium,all_in,mean,4,0,224,0.9569001793861389
ggsf,4+,medium,all_in,variance,4,0,224,0.0002816137857735157
ggsf,4+,medium,all_in,std,4,0,224,0.01678135246038437
ggsf,4+,medium,all_in,min,4,0,224,0.9262732863426208
ggsf,4+,medium,all_in,max,4,0,224,0.9882161021232605
ggsf,4+,medium,all_in,spatial_entropy,4,0,224,0.999977849842294
ggsf,4+,medium,all_in,identity_l1,4,0,224,0.043099816888570786
ggsf,4+,medium,all_in,dynamic_range,4,0,224,0.06194281578063965
ggsf,4+,medium,all_in,mean,4,1,224,0.9453462362289429
ggsf,4+,medium,all_in,variance,4,1,224,0.00036415248177945614
ggsf,4+,medium,all_in,std,4,1,224,0.019082779064774513
ggsf,4+,medium,all_in,min,4,1,224,0.9201494455337524
ggsf,4+,medium,all_in,max,4,1,224,0.9880440831184387
ggsf,4+,medium,all_in,spatial_entropy,4,1,224,0.9999707592508494
ggsf,4+,medium,all_in,identity_l1,4,1,224,0.05465377867221832
ggsf,4+,medium,all_in,dynamic_range,4,1,224,0.06789463758468628
ggsf,4+,medium,all_in,mean,4,2,224,0.9407035708427429
ggsf,4+,medium,all_in,variance,4,2,224,0.0003877504786942154
ggsf,4+,medium,all_in,std,4,2,224,0.019691381603479385
ggsf,4+,medium,all_in,min,4,2,224,0.9138588309288025
ggsf,4+,medium,all_in,max,4,2,224,0.9837254881858826
ggsf,4+,medium,all_in,spatial_entropy,4,2,224,0.9999685406333357
ggsf,4+,medium,all_in,identity_l1,4,2,224,0.05929642915725708
ggsf,4+,medium,all_in,dynamic_range,4,2,224,0.06986665725708008
ggsf,4+,medium,all_in,mean,4,3,224,0.9468921422958374
ggsf,4+,medium,all_in,variance,4,3,224,0.0003102845512330532
ggsf,4+,medium,all_in,std,4,3,224,0.01761489547789097
ggsf,4+,medium,all_in,min,4,3,224,0.9224878549575806
ggsf,4+,medium,all_in,max,4,3,224,0.9842733144760132
ggsf,4+,medium,all_in,spatial_entropy,4,3,224,0.9999751296166008
ggsf,4+,medium,all_in,identity_l1,4,3,224,0.05310787260532379
ggsf,4+,medium,all_in,dynamic_range,4,3,224,0.06178545951843262
ggsf,4+,medium,all_in,inter_person_l1,4,all,224,0.00963997095823288
sasa,4+,medium,all_in,entropy,4,0,224,0.6754308947228609
sasa,4+,medium,all_in,max_weight,4,0,224,0.6679409742355347
sasa,4+,medium,all_in,uniform_l1,4,0,224,0.2089704880490899
sasa,4+,medium,all_in,weight_layer_0,4,0,224,0.03761468455195427
sasa,4+,medium,all_in,weight_layer_1,4,0,224,0.09268142282962799
sasa,4+,medium,all_in,weight_layer_2,4,0,224,0.20176291465759277
sasa,4+,medium,all_in,weight_layer_3,4,0,224,0.6679409742355347
sasa,4+,medium,all_in,entropy,4,1,224,0.6815906716463844
sasa,4+,medium,all_in,max_weight,4,1,224,0.6634455323219299
sasa,4+,medium,all_in,uniform_l1,4,1,224,0.20672277454286814
sasa,4+,medium,all_in,weight_layer_0,4,1,224,0.03870691731572151
sasa,4+,medium,all_in,weight_layer_1,4,1,224,0.09445203095674515
sasa,4+,medium,all_in,weight_layer_2,4,1,224,0.20339548587799072
sasa,4+,medium,all_in,weight_layer_3,4,1,224,0.6634455323219299
sasa,4+,medium,all_in,entropy,4,2,224,0.684076992919261
sasa,4+,medium,all_in,max_weight,4,2,224,0.6615960597991943
sasa,4+,medium,all_in,uniform_l1,4,2,224,0.20579803455621004
sasa,4+,medium,all_in,weight_layer_0,4,2,224,0.039156366139650345
sasa,4+,medium,all_in,weight_layer_1,4,2,224,0.09513431042432785
sasa,4+,medium,all_in,weight_layer_2,4,2,224,0.20411324501037598
sasa,4+,medium,all_in,weight_layer_3,4,2,224,0.6615960597991943
sasa,4+,medium,all_in,entropy,4,3,224,0.6805886147165092
