dataset,model_label,path,people_count,inframe_count,crowd_bin,mean_head_size,head_size_bin,num_target_clusters,shared_target_fraction,target_separation,target_separation_bin,query_cosine_mean,query_cosine_max,distinct_target_cosine_mean,distinct_target_cosine_max,distinct_target_collapse_rate,query_peak_distance_mean
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011121.jpg,4,4,4,0.12435455634498888,medium,2,0.5,0.46189711574417563,far,0.5198090637333543,0.9827128308515959,0.2814357746354737,0.7393674964735706,0.0,0.15701198409216588
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011122.jpg,4,4,4,0.12435455634498889,medium,2,0.5,0.46249900596541776,far,0.5232149929535779,0.98159604049741,0.28763439889399034,0.7524953093675361,0.0,0.15701198409216588
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011123.jpg,4,4,4,0.1243545563449889,medium,2,0.5,0.4607700867058865,far,0.5219605146541969,0.980533686790823,0.28824535001199236,0.7526057675489594,0.0,0.15701198409216588
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011124.jpg,4,4,4,0.12435455634498892,medium,2,0.5,0.45967681186092146,far,0.5249880561487792,0.9820203660664074,0.2793130614494782,0.7262239056542545,0.0,0.15701198409216588
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011125.jpg,4,4,4,0.12435455634498893,medium,2,0.5,0.46126077411385324,far,0.5326322216633012,0.9856718714203856,0.2643965536727643,0.6787618396504408,0.0,0.11432230421870465
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011126.jpg,4,4,4,0.12435455634498893,medium,2,0.5,0.4602233757161358,far,0.5337775932138851,0.98816746409428,0.26115370698249024,0.6547439500159525,0.0,0.10652405402488746
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011127.jpg,4,4,4,0.12435455634498903,medium,2,0.5,0.45884020793709107,far,0.543732125126441,0.9904285993809584,0.1948138779185197,0.4772989019124539,0.0,0.10186253758129139
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011128.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4597327186751107,far,0.5463544498574985,0.9908799566567457,0.15978100696357467,0.3887191572835417,0.0,0.10186253758129139
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011129.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4594762283783847,far,0.5463157214708926,0.9887658204167825,0.15400383631844347,0.36878581180102477,0.0,0.10447501093646587
vat,p1a_static_prior,images/CBS This Morning/11118_11359/00011130.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4571461550869611,far,0.5459738912601361,0.9877629269226015,0.14897754452321302,0.3504430661434758,0.0,0.10447501093646587
