cluster_i,cluster_j,diag_margin,diagonal_correct,head_bbox_iou,mean_head_size,path,people_count,query_i,query_j,sequence_id,swap_error,target_separation
0,2,3.9958419799804688,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007264.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4871003308854866
0,1,2.552572250366211,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007264.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2587872186717485
0,2,10.194108009338379,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007264.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4871003308854866
0,1,1.58994722366333,1.0,0.0,0.13479992597289053,images/CBS This Morning/7162_7283/00007264.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2587872186717485
0,2,2.2837204933166504,1.0,0.0,0.15141105272818114,images/CBS This Morning/7162_7283/00007264.jpg,5,2,4,images/CBS This Morning/7162_7283,0.0,0.4871003308854866
1,2,6.240843772888184,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007264.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,1.9188194274902344,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007265.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25885592555180476
0,2,4.129251480102539,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007265.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4874470905201391
0,1,2.555405616760254,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007265.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25885592555180476
0,2,10.150469779968262,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007265.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4874470905201391
0,1,1.6702380180358887,1.0,0.0,0.13478412670953346,images/CBS This Morning/7162_7283/00007265.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25885592555180476
0,2,2.3815441131591797,1.0,0.0,0.15139525346482408,images/CBS This Morning/7162_7283/00007265.jpg,5,2,4,images/CBS This Morning/7162_7283,0.0,0.4874470905201391
1,2,6.172677993774414,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007265.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,2.0391921997070312,1.0,0.0,0.11592529669422928,images/CBS This Morning/7162_7283/00007266.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2603002913883857
0,2,4.160304546356201,1.0,0.0,0.1325364234495199,images/CBS This Morning/7162_7283/00007266.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4870235655404496
0,1,2.5321502685546875,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007266.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2603002913883857
0,2,9.960301399230957,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007266.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4870235655404496
0,1,1.7005729675292969,1.0,0.0,0.13475251920001008,images/CBS This Morning/7162_7283/00007266.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2603002913883857
0,2,2.4507369995117188,1.0,0.0,0.1513636459553007,images/CBS This Morning/7162_7283/00007266.jpg,5,2,4,images/CBS This Morning/7162_7283,0.0,0.4870235655404496
1,2,6.1931538581848145,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007266.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,1.7290458679199219,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007267.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26033438954485344
0,2,4.072837829589844,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007267.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4871969725950005
0,1,2.3782339096069336,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007267.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26033438954485344
0,2,9.568351745605469,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007267.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4871969725950005
0,1,1.6181292533874512,1.0,0.0,0.13468938781441386,images/CBS This Morning/7162_7283/00007267.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26033438954485344
0,2,2.388361930847168,1.0,0.0,0.15130051456970448,images/CBS This Morning/7162_7283/00007267.jpg,5,2,4,images/CBS This Morning/7162_7283,0.0,0.4871969725950005
1,2,6.185503959655762,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007267.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,1.5643014907836914,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007268.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26084369236837623
0,2,3.9882869720458984,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007268.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4882226868823246
0,1,2.2074756622314453,1.0,0.0,0.0998000076550447,images/CBS This Morning/7162_7283/00007268.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26084369236837623
0,2,9.264598846435547,1.0,0.0,0.11641113441033532,images/CBS This Morning/7162_7283/00007268.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4882226868823246
0,1,1.5865864753723145,1.0,0.0,0.13464201384306584,images/CBS This Morning/7162_7283/00007268.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26084369236837623
0,2,2.348295211791992,1.0,0.0,0.15125314059835648,images/CBS This Morning/7162_7283/00007268.jpg,5,2,4,images/CBS This Morning/7162_7283,0.0,0.4882226868823246
1,2,6.200212478637695,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007268.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,1.55592679977417,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007269.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,2,4.021646499633789,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007269.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4887429271546621
0,1,2.1372623443603516,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007269.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,2,8.917229652404785,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007269.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4887429271546621
0,1,1.5794920921325684,1.0,0.0,0.13457888243797744,images/CBS This Morning/7162_7283/00007269.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,2,2.346510410308838,1.0,0.0,0.15119000919326805,images/CBS This Morning/7162_7283/00007269.jpg,5,2,4,images/CBS This Morning/7162_7283,0.0,0.4887429271546621
1,2,6.2031755447387695,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007269.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,1.7899589538574219,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007270.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,1,2.26084041595459,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007270.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,1,1.6737852096557617,1.0,0.0,0.13454731673538084,images/CBS This Morning/7162_7283/00007270.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,1,2.0314888954162598,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007271.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2608089674201754
0,1,2.4071431159973145,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007271.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2608089674201754
0,1,1.6644768714904785,1.0,0.0,0.13456312504289136,images/CBS This Morning/7162_7283/00007271.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2608089674201754
0,1,2.101597309112549,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007272.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,2.278010368347168,1.0,0.0,0.09980000765504471,images/CBS This Morning/7162_7283/00007272.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,1.6856274604797363,1.0,0.0,0.13459469073581332,images/CBS This Morning/7162_7283/00007272.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,2.094696044921875,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007273.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,2.239039421081543,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007273.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,1.706350326538086,1.0,0.0,0.13461044814053907,images/CBS This Morning/7162_7283/00007273.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,1.9987401962280273,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007274.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2597698809920811
0,1,2.33087158203125,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007274.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2597698809920811
0,1,1.7344694137573242,1.0,0.0,0.13459469073581332,images/CBS This Morning/7162_7283/00007274.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2597698809920811
0,1,1.9930763244628906,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007275.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25849231857509
0,1,2.58040714263916,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007275.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25849231857509
0,1,1.767845630645752,1.0,0.0,0.13454736466203643,images/CBS This Morning/7162_7283/00007275.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25849231857509
0,1,1.9634947776794434,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007276.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2562087586734431
0,1,2.544675827026367,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007276.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2562087586734431
0,1,1.8273038864135742,1.0,0.0,0.13445266760867497,images/CBS This Morning/7162_7283/00007276.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2562087586734431
0,1,1.9543781280517578,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007277.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25577860508548533
0,1,2.3486618995666504,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007277.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25577860508548533
0,1,1.861814022064209,1.0,0.0,0.1343737729083232,images/CBS This Morning/7162_7283/00007277.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25577860508548533
0,1,2.0058135986328125,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007278.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.1810007095336914,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007278.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,1.7545700073242188,1.0,0.0,0.13431064155405725,images/CBS This Morning/7162_7283/00007278.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,1.9872264862060547,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007279.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.190157890319824,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007279.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,1.6633596420288086,1.0,0.0,0.1342475101997287,images/CBS This Morning/7162_7283/00007279.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.0254220962524414,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007280.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.0980868339538574,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007280.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,1.694958209991455,1.0,0.0,0.1341843788453373,images/CBS This Morning/7162_7283/00007280.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.009565830230713,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007281.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,1.7303166389465332,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007281.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,1.7033791542053223,1.0,0.0,0.13412124749088292,images/CBS This Morning/7162_7283/00007281.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.05682373046875,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007282.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25543941286722
0,1,1.5995583534240723,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007282.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25543941286722
0,1,1.694610595703125,1.0,0.0,0.13404231370856,images/CBS This Morning/7162_7283/00007282.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25543941286722
0,1,2.0603556632995605,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007283.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2552898113851331
0,1,1.4074015617370605,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007283.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2552898113851331
0,1,1.724576473236084,1.0,0.0,0.1339633768720933,images/CBS This Morning/7162_7283/00007283.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2552898113851331
0,1,10.011115074157715,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012291.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.111125946044922,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012292.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.09377670288086,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012293.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.077458381652832,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012294.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.078509330749512,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012295.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22701097041891205
0,1,10.086891174316406,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012296.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22788398379928362
0,1,10.034327507019043,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012297.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2268810361983758
0,1,10.136396408081055,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012298.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.11385726928711,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012299.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.087556838989258,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012300.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.030105590820312,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012301.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.009349822998047,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012302.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.00898551940918,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012303.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.008366584777832,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012304.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.07103157043457,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012305.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23084405227555213
0,1,10.078676223754883,1.0,0.0,0.28624406420573983,images/Downton Abby/12287_12348/00012306.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23084405227555213
0,1,10.05803108215332,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012307.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23084405227555213
0,1,10.1575288772583,1.0,0.0,0.28624406420573983,images/Downton Abby/12287_12348/00012308.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.086390495300293,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012309.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.107836723327637,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012310.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.056849479675293,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012311.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.063021659851074,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012312.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.114269256591797,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012313.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.029609680175781,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012314.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.108972549438477,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012315.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.051008224487305,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012316.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.125899314880371,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012317.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.138436317443848,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012318.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,9.980953216552734,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012319.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23425726955488282
0,1,10.043769836425781,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012320.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.094467163085938,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012321.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.090258598327637,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012322.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.059955596923828,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012323.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,9.978128433227539,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012324.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,9.933477401733398,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012325.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23423823605639077
0,1,9.9668550491333,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012326.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.043720245361328,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012327.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2356099535781205
0,1,10.052059173583984,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012328.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2356099535781205
0,1,10.030366897583008,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012329.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23652402379256407
0,1,9.982736587524414,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012330.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2356099535781205
0,1,10.019567489624023,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012331.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2320793760497197
0,1,11.181259155273438,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012333.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7883105061575112
0,1,11.895458221435547,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012334.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7833487285558426
0,1,11.89846134185791,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012335.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7835010885655047
0,1,12.12439250946045,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012336.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7825852479650426
0,1,11.893674850463867,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012337.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7789220202176749
0,1,12.135788917541504,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012338.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7790766299335472
0,1,12.146689414978027,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012339.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.777700770623722
0,1,12.149213790893555,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012340.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7778528419213818
0,1,0.48044919967651367,1.0,0.0,0.2994661753570297,images/Downton Abby/12797_12948/00012850.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.11913457908457722
0,1,0.7455050945281982,1.0,0.0,0.29927651949594214,images/Downton Abby/12797_12948/00012851.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.12318258788522227
0,1,1.133115291595459,1.0,0.0,0.29922901652883704,images/Downton Abby/12797_12948/00012852.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.1358788502728779
0,1,1.8182530403137207,1.0,0.0,0.2991973391101637,images/Downton Abby/12797_12948/00012853.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.15782233556003739
0,1,1.8103673458099365,1.0,0.0,0.29919733911016366,images/Downton Abby/12797_12948/00012854.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.15745523091951097
0,1,2.322305917739868,1.0,0.0,0.2991973391101637,images/Downton Abby/12797_12948/00012855.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.17103837890321485
0,1,3.628462791442871,1.0,0.0,0.2991973391101637,images/Downton Abby/12797_12948/00012856.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.27060910405214533
0,1,5.624605178833008,1.0,0.0,0.29919733911016366,images/Downton Abby/12797_12948/00012857.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.2824605442177052
0,1,6.648746490478516,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012858.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.30224434001804645
0,1,6.657727241516113,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012859.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.30615823216590604
0,1,6.895258903503418,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012860.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.33120583866492875
0,1,6.741392135620117,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012861.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.300863265991211,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012862.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.766315937042236,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012863.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.571260929107666,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012864.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.304317474365234,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012865.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.82074499130249,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012866.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.037614822387695,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012867.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.545001983642578,1.0,0.0,0.29919733911016394,images/Downton Abby/12797_12948/00012868.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.56889533996582,1.0,0.0,0.29919733911016394,images/Downton Abby/12797_12948/00012869.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.620226860046387,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012870.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.988923072814941,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012871.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.450379371643066,1.0,0.0,0.29919733911016394,images/Downton Abby/12797_12948/00012872.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,8.155377388000488,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012873.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3385864545449622
0,1,8.209053039550781,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012874.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
0,1,8.579352378845215,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012875.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
0,1,8.366796493530273,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012876.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
