sample_id,dataset,split,image_path,person_index,localization_l2,failure,final_entropy,final_negative_peak,final_negative_margin,final_spread,pairwise_peak_distance_mean,pairwise_peak_distance_max,pairwise_js_mean,pairwise_js_max,geometry_semantics_conflict,semantic_peak_outside_geometry_support,probe_l2_2,probe_l2_5,probe_l2_8,probe_l2_11,domain,risk_final_confidence,risk_final_plus_disagreement
gazefollow:fd9dd3bef738a536e1b4,gazefollow,risk_train,train/00000049/00049896.jpg,0,0.3649834014376544,1,0.7127288068859527,-0.010333534059703723,-0.00039758283656517873,0.13708752858987971,0.2140887967891049,0.4130035501986567,0.1720436710397415,0.3587372454805263,0.01122391716169123,0,0.06976965816169661,0.3696337827160824,0.3361142740200124,0.34945201594782654,id,0.3497233197052283,0.3662488534381961
gazefollow:103b6e1b3d6e0fbf84e8,gazefollow,risk_train,train/00000073/00073948.jpg,0,0.19022931720689104,1,0.8352807991995471,-0.005517166918162247,-1.708991666713594e-06,0.25637604614106324,0.43244373909975126,0.6602106140662038,0.09357944873041113,0.19592316525372921,0.22698967692182684,0,0.44428515899138477,0.17482783316737635,0.4289157908319534,0.20566452355717543,id,0.8269668773083847,0.8310453032467151
gazefollow:22fe1d457e13c56250ac,gazefollow,risk_train,train/00000074/00074488.jpg,0,0.11055879182588778,0,0.8365761964634808,-0.0031738298996630086,-4.246992509253844e-05,0.18596587907714554,0.11959803851274714,0.1774657124999833,0.05162467441059537,0.06783208475606174,0.005611958580845615,0,0.2836581011094165,0.20543257610466742,0.32599290091963656,0.15643502908555992,id,0.831121001529075,0.8305315618427724
gazefollow:2e09d109fb5aadfeaf0e,gazefollow,risk_train,train/00000117/00117271.jpg,0,0.049529860942667675,0,0.6724659862911777,-0.012136092830737657,-0.0009248784246981539,0.10837362841724438,0.42564253529994084,0.8285957546754406,0.0775764049902506,0.137138082936818,0.0,0,0.5115950891574312,0.2663704321522942,0.3454540774473504,0.31317652410421826,id,0.24380942178795448,0.2540630316643164
gazefollow:1af0c05f2a29618fe748,gazefollow,risk_train,train/00000116/00116246.jpg,0,0.05656221574514208,0,0.8131731065972669,-0.0039106946595600465,-0.0001991555782109933,0.1783107591026121,0.18504213815524437,0.23596934519553187,0.11547037203505768,0.18166782827729844,0.059655938009416314,0,0.3136649334879498,0.22743488738537895,0.18415640397499078,0.11503187004043704,id,0.7587447056416012,0.74807942098311
gazefollow:2b833695a62ca804d8c7,gazefollow,risk_train,train/00000093/00093747.jpg,0,0.034854661094321365,0,0.827382794517302,-0.006459875330564088,-0.00020849846001948485,0.2755537508182304,0.35811808168094844,0.5958198215594749,0.0909823529857232,0.14088445519383488,0.15317665925094273,0,0.5738658683873785,0.32797485216095457,0.42095724681967406,0.01547943878181636,id,0.8372509320005279,0.8340105354290057
gazefollow:eefbd0b03d3ef7ee555d,gazefollow,risk_train,train/00000005/00005426.jpg,0,0.023710063791563287,0,0.6511415835913997,-0.012066424413877062,-4.619959786590806e-05,0.08664128036924756,0.041612364200064596,0.050194883494736206,0.0847955170808654,0.13263389110862184,0.01122391716169123,0,0.04984643542922604,0.027911326106081002,0.017641701306846825,0.0322002270954725,id,0.12144356938393581,0.12000454458342526
gazefollow:e71fafc6c7800b686c54,gazefollow,risk_train,train/00000111/00111619.jpg,0,0.01982247714086207,0,0.6317153130842772,-0.013683840973798954,-4.455116866813012e-05,0.07601334230607384,0.1989586302110814,0.38391703563326424,0.10041990982555249,0.19637357970224276,0.0,0,0.3613047657103349,0.01982247714086207,0.015130969070089349,0.01982247714086207,id,0.08848895144392042,0.0919023966905098
gazefollow:41d60d4160978a7390f7,gazefollow,risk_train,train/00000114/00114221.jpg,0,0.05802774099514818,0,0.8444966317184187,-0.002579963003903545,-0.00011404279362389703,0.19760656002932486,0.3174131672894306,0.6040094473155697,0.08931579100173064,0.14911870917965603,0.23036389323333317,0,0.33814168162177227,0.2603081706842872,0.6001939399894005,0.17626936943212795,id,0.8589625913598327,0.8565554664188371
gazefollow:bd126d048da696be3bfa,gazefollow,risk_train,train/00000112/00112085.jpg,0,0.07935474056412761,0,0.6703046387940294,-0.01303786125355815,-8.400472455035932e-05,0.10025789081137987,0.0472814991510141,0.08093681767607594,0.07856611101668196,0.14619878356797017,0.005611958580845615,0,0.01357513259603751,0.07821187074223453,0.06903907299493528,0.06401589041011616,id,0.1603888057472857,0.16320924125630432
gazefollow:8ed858bc79834c4d5cb2,gazefollow,risk_train,train/00000004/00004829.jpg,0,0.0124710725280547,0,0.7020585152322192,-0.011457735413024523,-0.00011294523734603316,0.14171388854834233,0.033047356594805975,0.057230972626412524,0.07390309516081894,0.12976265445442384,0.012548720873684043,0,0.038536461954881106,0.01747487911260048,0.0035985448447948924,0.018745320082623293,id,0.2894542353198113,0.2907873380305463
gazefollow:4850bf604b370c759f89,gazefollow,risk_train,train/00000004/00004829.jpg,1,0.04977778746589689,0,0.7412399615689016,-0.009075753326042199,-0.00046754632173866793,0.17221240853674083,0.033047356594805975,0.057230972626412524,0.08355347258160876,0.14793493936414062,0.012548720873684043,0,0.06415995635908739,0.03445014513757524,0.03127024344324809,0.02290639921506655,id,0.49928851866393326,0.5071805138834226
gazefollow:321dfe01b278ae7cfd7c,gazefollow,risk_train,train/00000112/00112025.jpg,0,0.02263010439657758,0,0.7940030293074278,-0.0050536899896278485,-0.000471042643422989,0.26680954082638586,0.25643558421951446,0.5044523359387525,0.08574217162535423,0.12878401393832992,0.01774657124999831,0,0.9271953743683151,0.6516567322026221,0.9141900084911233,0.9319939627620986,id,0.7793894168314808,0.778077770892923
gazefollow:fc6be8e203873ddc2e46,gazefollow,risk_train,train/00000071/00071635.jpg,0,0.274616418755325,1,0.8171155361483261,-0.004207050434713539,-2.8422927861197766e-05,0.2097817642590262,0.2947466739583567,0.5321604639441336,0.0898772780992883,0.1470872226784275,0.1813279310919978,0,0.5153221437363235,0.5187421288077536,0.49418845021408586,0.01602603194805248,id,0.7764670340553897,0.7820345638242809
gazefollow:0c0d4329587574afa225,gazefollow,risk_train,train/00000013/00013863.jpg,0,0.08336888868156991,0,0.8385726203926209,-0.0035140709369206715,-6.819685219156511e-07,0.21020870132252897,0.2944469889355074,0.5473314174465608,0.0988372379179217,0.1628095224928796,0.02861548631320626,0,0.16288386307427752,0.5475004820545823,0.17809182947288735,0.2529651897494989,id,0.8286750561432904,0.8340272471798869
gazefollow:db801f18dab781dfc071,gazefollow,risk_train,train/00000073/00073300.jpg,0,0.022294746578510393,0,0.7416665315340821,-0.010128407605465373,-0.00040704009848117374,0.2351815093116083,0.41240509213143595,0.6176214748680546,0.08156774045884342,0.11959430153945536,0.2234940927036305,0,0.5764750992887725,0.45569300875150587,0.3848956142254676,0.4161365567334838,id,0.5500448985331838,0.561666869122572
gazefollow:a1c167af933a928aec63,gazefollow,risk_train,train/00000054/00054824.jpg,0,0.0030415333304108804,0,0.6741833266356079,-0.013930289103094967,-9.968832463234066e-05,0.1082888314238202,0.01432331630257435,0.022447834323382498,0.07065352270807974,0.09400988146972372,0.005611958580845615,0,0.02204117567191004,0.033844095496851405,0.02204117567191004,0.03576770959958157,id,0.16830563592151204,0.16482747510265114
gazefollow:d18fa6ef91f5d03f6e08,gazefollow,risk_train,train/00000012/00012533.jpg,0,0.04759848842137738,0,0.6368893756019619,-0.012162057928560309,-0.00016679063927593947,0.07746201748089702,0.03406628122298212,0.05019488349473611,0.09943795028176883,0.20295039185733638,0.007936507936507936,0,0.020257880565350356,0.03259707387174496,0.018649493290703614,0.0465403773620283,id,0.11408264649221206,0.1183997002868341
gazefollow:8551cdf77e1a605dfe83,gazefollow,risk_train,train/00000094/00094908.jpg,0,0.03444061918723298,0,0.837909819326659,-0.006587158397028584,-0.00017430643366152677,0.25323832616793235,0.2624141269928412,0.45175395145262565,0.08432380669728734,0.13091737361772882,0.005611958580845615,0,0.14381460504760984,0.3986831644614555,0.031303454282235355,0.04607890650829291,id,0.854882912547108,0.8560384287010707
gazefollow:4163af2992051f18500a,gazefollow,risk_train,train/00000007/00007568.jpg,0,0.009052962222388883,0,0.7628003744078689,-0.012192519536782034,-0.0002614001885858485,0.24279996872497597,0.05964354460625343,0.1122391716169123,0.07222697743630625,0.14173441872943335,0.005611958580845615,0,0.10472025174243994,0.009052962222388883,0.009052962222388883,0.018544790373579312,id,0.5522945562070719,0.5615131008024301
gazefollow:06be5f1b4cbbfeaa7512,gazefollow,risk_train,train/00000078/00078198.jpg,0,0.00930648295544563,0,0.6665066923387661,-0.011656493413989959,-1.0506213420587163e-05,0.09145617310970341,0.10303825448568843,0.1774657124999833,0.09861900445835088,0.18793472625587215,0.007936507936507936,0,0.13934938553865248,0.15551216190382025,0.030650010195756874,0.141528380546094,id,0.1699732588973499,0.17406729915656535
gazefollow:01278e8e97af6acb3622,gazefollow,risk_train,train/00000115/00115087.jpg,0,0.04572528977491556,0,0.7462202524282057,-0.006144709324415129,-6.134863265656008e-05,0.1340449640272626,0.14231947798317982,0.18578888747174013,0.06615439239462853,0.1057508096323599,0.060702613257056975,0,0.20816783853419818,0.12904646304722958,0.0992260153639155,0.11116895474906653,id,0.475508543443163,0.4739306941179924
gazefollow:74e70bed3264347d314a,gazefollow,risk_train,train/00000011/00011806.jpg,0,0.020519177005913276,0,0.6921448887693066,-0.008972183546769846,-3.7886757465022125e-05,0.1042644725340037,0.16300998918535617,0.2703077200940699,0.12561859350933788,0.21424076660189723,0.017746571249998348,0,0.2534156153929745,0.1302045472516225,0.06183980615267158,0.020519177005913276,id,0.23274662584007286,0.23085305569931278
gazefollow:0e071fdc72197c4d7fb6,gazefollow,risk_train,train/00000048/00048893.jpg,0,0.1307112741885718,0,0.7435854875830147,-0.005409245610193439,-2.0239112548578117e-05,0.12135851624203385,0.09904238728982341,0.15873015873015878,0.08248986916694594,0.14854064144515478,0.012548720873684043,0,0.0637865068019875,0.10009354849339691,0.01418239489649052,0.08197255455333816,id,0.47280292504885446,0.484273327730744
gazefollow:ca89cad1e9cbbd13d06d,gazefollow,risk_train,train/00000047/00047744.jpg,0,0.09268352132391174,0,0.6702519869299213,-0.012025670752409226,-3.87292643515922e-05,0.09796643593467462,0.09072190078240151,0.15952183525588715,0.09131358672603351,0.1585000635821196,0.012548720873684043,0,0.14137605260439265,0.1295952260887723,0.08767928489671892,0.07022675861094546,id,0.16688369548794618,0.16336055841890626
gazefollow:c79ec3e1880602492409,gazefollow,risk_train,train/00000063/00063065.jpg,0,0.04379926055311891,0,0.7520030475194684,-0.008427333617569869,-0.00022204117213031442,0.14980259083824132,0.07694278015380625,0.11446194525282505,0.08840267288543224,0.13259859824041656,0.005611958580845615,0,0.5068824909187533,0.5151625352497986,0.42910683063777955,0.4306792602680097,id,0.49215769867026493,0.48902144165226674
gazefollow:e6434abe0cb999f4cb76,gazefollow,risk_train,train/00000116/00116194.jpg,0,0.0645778462400226,0,0.6510583484260376,-0.013414419482246746,-9.077999424543168e-05,0.08588551942576161,0.014965222882254998,0.022447834323382498,0.07336377752600107,0.15041477956353883,0.005611958580845615,0,0.046131450497464296,0.046131450497464296,0.04254025417178416,0.04254025417178416,id,0.12702739629104723,0.13405461741882854
