component,crowd_bin,head_area_bin,inout_bin,metric,people_count,person,sample_id,value
sasa,4+,medium,all_in,entropy,4,0,8,0.7129827304029972
sasa,4+,medium,all_in,max_weight,4,0,8,0.6051140427589417
sasa,4+,medium,all_in,uniform_l1,4,0,8,0.18389597302302718
sasa,4+,medium,all_in,weight_layer_0,4,0,8,0.026163773611187935
sasa,4+,medium,all_in,weight_layer_1,4,0,8,0.10604425519704819
sasa,4+,medium,all_in,weight_layer_2,4,0,8,0.2626778781414032
sasa,4+,medium,all_in,weight_layer_3,4,0,8,0.6051140427589417
sasa,4+,medium,all_in,entropy,4,1,8,0.7442917580289027
sasa,4+,medium,all_in,max_weight,4,1,8,0.5664946436882019
sasa,4+,medium,all_in,uniform_l1,4,1,8,0.17696005245670676
sasa,4+,medium,all_in,weight_layer_0,4,1,8,0.027404630556702614
sasa,4+,medium,all_in,weight_layer_1,4,1,8,0.11867526173591614
sasa,4+,medium,all_in,weight_layer_2,4,1,8,0.2874254584312439
sasa,4+,medium,all_in,weight_layer_3,4,1,8,0.5664946436882019
sasa,4+,medium,all_in,entropy,4,2,8,0.8081652364076939
sasa,4+,medium,all_in,max_weight,4,2,8,0.4989640712738037
sasa,4+,medium,all_in,uniform_l1,4,2,8,0.1537930266931653
sasa,4+,medium,all_in,weight_layer_0,4,2,8,0.03653250262141228
sasa,4+,medium,all_in,weight_layer_1,4,2,8,0.15588140487670898
sasa,4+,medium,all_in,weight_layer_2,4,2,8,0.30862194299697876
sasa,4+,medium,all_in,weight_layer_3,4,2,8,0.4989640712738037
sasa,4+,medium,all_in,entropy,4,3,8,0.7582582284522215
sasa,4+,medium,all_in,max_weight,4,3,8,0.5632374882698059
sasa,4+,medium,all_in,uniform_l1,4,3,8,0.16920979134738445
sasa,4+,medium,all_in,weight_layer_0,4,3,8,0.03048142045736313
sasa,4+,medium,all_in,weight_layer_1,4,3,8,0.13109897077083588
sasa,4+,medium,all_in,weight_layer_2,4,3,8,0.2751820683479309
sasa,4+,medium,all_in,weight_layer_3,4,3,8,0.5632374882698059
sasa,4+,medium,all_in,inter_person_l1,4,all,8,0.015804428607225418
sasa,4+,medium,all_in,entropy,4,0,9,0.7123586593734826
sasa,4+,medium,all_in,max_weight,4,0,9,0.6058710217475891
sasa,4+,medium,all_in,uniform_l1,4,0,9,0.18394124694168568
sasa,4+,medium,all_in,weight_layer_0,4,0,9,0.026056721806526184
sasa,4+,medium,all_in,weight_layer_1,4,0,9,0.10606078058481216
sasa,4+,medium,all_in,weight_layer_2,4,0,9,0.26201146841049194
sasa,4+,medium,all_in,weight_layer_3,4,0,9,0.6058710217475891
sasa,4+,medium,all_in,entropy,4,1,9,0.7452352021827829
sasa,4+,medium,all_in,max_weight,4,1,9,0.5658765435218811
sasa,4+,medium,all_in,uniform_l1,4,1,9,0.1764780874364078
sasa,4+,medium,all_in,weight_layer_0,4,1,9,0.027432003989815712
sasa,4+,medium,all_in,weight_layer_1,4,1,9,0.11961179226636887
sasa,4+,medium,all_in,weight_layer_2,4,1,9,0.2870796024799347
sasa,4+,medium,all_in,weight_layer_3,4,1,9,0.5658765435218811
sasa,4+,medium,all_in,entropy,4,2,9,0.8079379191499269
sasa,4+,medium,all_in,max_weight,4,2,9,0.49915996193885803
sasa,4+,medium,all_in,uniform_l1,4,2,9,0.15385642647743225
sasa,4+,medium,all_in,weight_layer_0,4,2,9,0.03643995523452759
sasa,4+,medium,all_in,weight_layer_1,4,2,9,0.1558471918106079
sasa,4+,medium,all_in,weight_layer_2,4,2,9,0.30855289101600647
sasa,4+,medium,all_in,weight_layer_3,4,2,9,0.49915996193885803
sasa,4+,medium,all_in,entropy,4,3,9,0.7579128990326717
sasa,4+,medium,all_in,max_weight,4,3,9,0.5636818408966064
sasa,4+,medium,all_in,uniform_l1,4,3,9,0.16923949494957924
sasa,4+,medium,all_in,weight_layer_0,4,3,9,0.030401989817619324
sasa,4+,medium,all_in,weight_layer_1,4,3,9,0.1311190128326416
sasa,4+,medium,all_in,weight_layer_2,4,3,9,0.27479714155197144
sasa,4+,medium,all_in,weight_layer_3,4,3,9,0.5636818408966064
sasa,4+,medium,all_in,inter_person_l1,4,all,9,0.015777844935655594
sasa,4+,medium,all_in,entropy,4,0,23,0.7059356279409887
sasa,4+,medium,all_in,max_weight,4,0,23,0.616105318069458
sasa,4+,medium,all_in,uniform_l1,4,0,23,0.183873878326267
sasa,4+,medium,all_in,weight_layer_0,4,0,23,0.02594810165464878
sasa,4+,medium,all_in,weight_layer_1,4,0,23,0.10630413889884949
sasa,4+,medium,all_in,weight_layer_2,4,0,23,0.2516424357891083
sasa,4+,medium,all_in,weight_layer_3,4,0,23,0.616105318069458
sasa,4+,medium,all_in,entropy,4,1,23,0.7434537521654502
sasa,4+,medium,all_in,max_weight,4,1,23,0.5650122761726379
sasa,4+,medium,all_in,uniform_l1,4,1,23,0.17760903667658567
sasa,4+,medium,all_in,weight_layer_0,4,1,23,0.026726502925157547
sasa,4+,medium,all_in,weight_layer_1,4,1,23,0.11805540323257446
sasa,4+,medium,all_in,weight_layer_2,4,1,23,0.29020577669143677
sasa,4+,medium,all_in,weight_layer_3,4,1,23,0.5650122761726379
sasa,4+,medium,all_in,entropy,4,2,23,0.8062728708875208
sasa,4+,medium,all_in,max_weight,4,2,23,0.5019736886024475
sasa,4+,medium,all_in,uniform_l1,4,2,23,0.15403346437960863
sasa,4+,medium,all_in,weight_layer_0,4,2,23,0.035963770002126694
sasa,4+,medium,all_in,weight_layer_1,4,2,23,0.1559693068265915
sasa,4+,medium,all_in,weight_layer_2,4,2,23,0.3060932457447052
sasa,4+,medium,all_in,weight_layer_3,4,2,23,0.5019736886024475
sasa,4+,medium,all_in,entropy,4,3,23,0.75650058964931
sasa,4+,medium,all_in,max_weight,4,3,23,0.5655333995819092
sasa,4+,medium,all_in,uniform_l1,4,3,23,0.1692631863988936
sasa,4+,medium,all_in,weight_layer_0,4,3,23,0.03000479005277157
sasa,4+,medium,all_in,weight_layer_1,4,3,23,0.13146886229515076
sasa,4+,medium,all_in,weight_layer_2,4,3,23,0.2729929983615875
sasa,4+,medium,all_in,weight_layer_3,4,3,23,0.5655333995819092
sasa,4+,medium,all_in,inter_person_l1,4,all,23,0.01677507534623146
sasa,4+,medium,mixed,entropy,4,0,39,0.6994683240315047
sasa,4+,medium,mixed,max_weight,4,0,39,0.6230462193489075
sasa,4+,medium,mixed,uniform_l1,4,0,39,0.1865230891853571
sasa,4+,medium,mixed,weight_layer_0,4,0,39,0.025634124875068665
sasa,4+,medium,mixed,weight_layer_1,4,0,39,0.10405946522951126
sasa,4+,medium,mixed,weight_layer_2,4,0,39,0.24726027250289917
sasa,4+,medium,mixed,weight_layer_3,4,0,39,0.6230462193489075
sasa,4+,medium,mixed,entropy,4,1,39,0.7409729962431949
sasa,4+,medium,mixed,max_weight,4,1,39,0.5684198141098022
sasa,4+,medium,mixed,uniform_l1,4,1,39,0.1783973565325141
sasa,4+,medium,mixed,weight_layer_0,4,1,39,0.026914488524198532
sasa,4+,medium,mixed,weight_layer_1,4,1,39,0.11629080027341843
sasa,4+,medium,mixed,weight_layer_2,4,1,39,0.2883749008178711
sasa,4+,medium,mixed,weight_layer_3,4,1,39,0.5684198141098022
sasa,4+,medium,mixed,entropy,4,2,39,0.8046776901608835
sasa,4+,medium,mixed,max_weight,4,2,39,0.5057563781738281
sasa,4+,medium,mixed,uniform_l1,4,2,39,0.15435468684881926
sasa,4+,medium,mixed,weight_layer_0,4,2,39,0.03604904189705849
sasa,4+,medium,mixed,weight_layer_1,4,2,39,0.15524156391620636
sasa,4+,medium,mixed,weight_layer_2,4,2,39,0.30295297503471375
sasa,4+,medium,mixed,weight_layer_3,4,2,39,0.5057563781738281
sasa,4+,medium,mixed,entropy,4,3,39,0.7448288995058084
sasa,4+,medium,mixed,max_weight,4,3,39,0.5810516476631165
sasa,4+,medium,mixed,uniform_l1,4,3,39,0.17145067732781172
sasa,4+,medium,mixed,weight_layer_0,4,3,39,0.029206115752458572
sasa,4+,medium,mixed,weight_layer_1,4,3,39,0.12789252400398254
sasa,4+,medium,mixed,weight_layer_2,4,3,39,0.26184970140457153
sasa,4+,medium,mixed,weight_layer_3,4,3,39,0.5810516476631165
sasa,4+,medium,mixed,inter_person_l1,4,all,39,0.01800747588276863
sasa,4+,medium,mixed,entropy,4,0,50,0.6970232401576766
sasa,4+,medium,mixed,max_weight,4,0,50,0.6253859996795654
sasa,4+,medium,mixed,uniform_l1,4,0,50,0.18769300868734717
sasa,4+,medium,mixed,weight_layer_0,4,0,50,0.025460490956902504
sasa,4+,medium,mixed,weight_layer_1,4,0,50,0.10311049222946167
sasa,4+,medium,mixed,weight_layer_2,4,0,50,0.24604298174381256
sasa,4+,medium,mixed,weight_layer_3,4,0,50,0.6253859996795654
sasa,4+,medium,mixed,entropy,4,1,50,0.73357810735143
sasa,4+,medium,mixed,max_weight,4,1,50,0.5769341588020325
sasa,4+,medium,mixed,uniform_l1,4,1,50,0.18023176584392786
sasa,4+,medium,mixed,weight_layer_0,4,1,50,0.02623802050948143
sasa,4+,medium,mixed,weight_layer_1,4,1,50,0.1132984459400177
sasa,4+,medium,mixed,weight_layer_2,4,1,50,0.2835293710231781
sasa,4+,medium,mixed,weight_layer_3,4,1,50,0.5769341588020325
sasa,4+,medium,mixed,entropy,4,2,50,0.8072737769681524
sasa,4+,medium,mixed,max_weight,4,2,50,0.502048909664154
sasa,4+,medium,mixed,uniform_l1,4,2,50,0.15352629870176315
sasa,4+,medium,mixed,weight_layer_0,4,2,50,0.03647306561470032
sasa,4+,medium,mixed,weight_layer_1,4,2,50,0.15647435188293457
sasa,4+,medium,mixed,weight_layer_2,4,2,50,0.30500370264053345
sasa,4+,medium,mixed,weight_layer_3,4,2,50,0.502048909664154
sasa,4+,medium,mixed,entropy,4,3,50,0.7492640034611829
sasa,4+,medium,mixed,max_weight,4,3,50,0.5763964653015137
sasa,4+,medium,mixed,uniform_l1,4,3,50,0.17016220837831497
sasa,4+,medium,mixed,weight_layer_0,4,3,50,0.02963899075984955
sasa,4+,medium,mixed,weight_layer_1,4,3,50,0.13003657758235931
sasa,4+,medium,mixed,weight_layer_2,4,3,50,0.2639279365539551
sasa,4+,medium,mixed,weight_layer_3,4,3,50,0.5763964653015137
sasa,4+,medium,mixed,inter_person_l1,4,all,50,0.018710164353251457
sasa,4+,medium,mixed,entropy,4,0,56,0.7080683054445897
sasa,4+,medium,mixed,max_weight,4,0,56,0.6131942272186279
sasa,4+,medium,mixed,uniform_l1,4,0,56,0.18383442657068372
sasa,4+,medium,mixed,weight_layer_0,4,0,56,0.02616487257182598
sasa,4+,medium,mixed,weight_layer_1,4,0,56,0.10616625845432281
sasa,4+,medium,mixed,weight_layer_2,4,0,56,0.25447461009025574
sasa,4+,medium,mixed,weight_layer_3,4,0,56,0.6131942272186279
sasa,4+,medium,mixed,entropy,4,1,56,0.7175754215685858
sasa,4+,medium,mixed,max_weight,4,1,56,0.5932141542434692
sasa,4+,medium,mixed,uniform_l1,4,1,56,0.1843368811532855
sasa,4+,medium,mixed,weight_layer_0,4,1,56,0.02453095093369484
sasa,4+,medium,mixed,weight_layer_1,4,1,56,0.10679526627063751
sasa,4+,medium,mixed,weight_layer_2,4,1,56,0.2754595875740051
sasa,4+,medium,mixed,weight_layer_3,4,1,56,0.5932141542434692
sasa,4+,medium,mixed,entropy,4,2,56,0.80985204447905
sasa,4+,medium,mixed,max_weight,4,2,56,0.497245728969574
sasa,4+,medium,mixed,uniform_l1,4,2,56,0.15296797826886177
sasa,4+,medium,mixed,weight_layer_0,4,2,56,0.036805346608161926
sasa,4+,medium,mixed,weight_layer_1,4,2,56,0.15725868940353394
sasa,4+,medium,mixed,weight_layer_2,4,2,56,0.30869022011756897
sasa,4+,medium,mixed,weight_layer_3,4,2,56,0.497245728969574
sasa,4+,medium,mixed,entropy,4,3,56,0.7597982514561058
sasa,4+,medium,mixed,max_weight,4,3,56,0.5629333853721619
sasa,4+,medium,mixed,uniform_l1,4,3,56,0.1680339421145618
sasa,4+,medium,mixed,weight_layer_0,4,3,56,0.030618490651249886
sasa,4+,medium,mixed,weight_layer_1,4,3,56,0.1333136260509491
sasa,4+,medium,mixed,weight_layer_2,4,3,56,0.2731344997882843
sasa,4+,medium,mixed,weight_layer_3,4,3,56,0.5629333853721619
sasa,4+,medium,mixed,inter_person_l1,4,all,56,0.01887931302189827
sasa,4+,medium,all_in,entropy,4,0,64,0.7033694660082345
sasa,4+,medium,all_in,max_weight,4,0,64,0.6165488362312317
sasa,4+,medium,all_in,uniform_l1,4,0,64,0.1854000291787088
sasa,4+,medium,all_in,weight_layer_0,4,0,64,0.02560814656317234
sasa,4+,medium,all_in,weight_layer_1,4,0,64,0.10359181463718414
sasa,4+,medium,all_in,weight_layer_2,4,0,64,0.25425124168395996
sasa,4+,medium,all_in,weight_layer_3,4,0,64,0.6165488362312317
sasa,4+,medium,all_in,entropy,4,1,64,0.7143705951880011
sasa,4+,medium,all_in,max_weight,4,1,64,0.5993506908416748
sasa,4+,medium,all_in,uniform_l1,4,1,64,0.18430185597389936
sasa,4+,medium,all_in,weight_layer_0,4,1,64,0.024735692888498306
sasa,4+,medium,all_in,weight_layer_1,4,1,64,0.1066606193780899
sasa,4+,medium,all_in,weight_layer_2,4,1,64,0.26925304532051086
sasa,4+,medium,all_in,weight_layer_3,4,1,64,0.5993506908416748
sasa,4+,medium,all_in,entropy,4,2,64,0.8074297310015072
sasa,4+,medium,all_in,max_weight,4,2,64,0.5010071992874146
sasa,4+,medium,all_in,uniform_l1,4,2,64,0.1538204550743103
sasa,4+,medium,all_in,weight_layer_0,4,2,64,0.03653937578201294
sasa,4+,medium,all_in,weight_layer_1,4,2,64,0.15581971406936646
sasa,4+,medium,all_in,weight_layer_2,4,2,64,0.30663371086120605
sasa,4+,medium,all_in,weight_layer_3,4,2,64,0.5010071992874146
sasa,4+,medium,all_in,entropy,4,3,64,0.7532722008983359
sasa,4+,medium,all_in,max_weight,4,3,64,0.5710043907165527
sasa,4+,medium,all_in,uniform_l1,4,3,64,0.16965626552700996
sasa,4+,medium,all_in,weight_layer_0,4,3,64,0.030108749866485596
sasa,4+,medium,all_in,weight_layer_1,4,3,64,0.13057874143123627
sasa,4+,medium,all_in,weight_layer_2,4,3,64,0.268308162689209
sasa,4+,medium,all_in,weight_layer_3,4,3,64,0.5710043907165527
sasa,4+,medium,all_in,inter_person_l1,4,all,64,0.018773911520838737
sasa,4+,medium,all_in,entropy,4,0,93,0.7130016098292828
sasa,4+,medium,all_in,max_weight,4,0,93,0.6049665808677673
sasa,4+,medium,all_in,uniform_l1,4,0,93,0.18380562867969275
sasa,4+,medium,all_in,weight_layer_0,4,0,93,0.025978337973356247
sasa,4+,medium,all_in,weight_layer_1,4,0,93,0.10641040652990341
sasa,4+,medium,all_in,weight_layer_2,4,0,93,0.2626446783542633
sasa,4+,medium,all_in,weight_layer_3,4,0,93,0.6049665808677673
sasa,4+,medium,all_in,entropy,4,1,93,0.7155770138312275
sasa,4+,medium,all_in,max_weight,4,1,93,0.5963282585144043
sasa,4+,medium,all_in,uniform_l1,4,1,93,0.18482051463797688
sasa,4+,medium,all_in,weight_layer_0,4,1,93,0.024913756176829338
sasa,4+,medium,all_in,weight_layer_1,4,1,93,0.10544519126415253
sasa,4+,medium,all_in,weight_layer_2,4,1,93,0.2733127474784851
sasa,4+,medium,all_in,weight_layer_3,4,1,93,0.5963282585144043
sasa,4+,medium,all_in,entropy,4,2,93,0.8071291147310694
sasa,4+,medium,all_in,max_weight,4,2,93,0.5005286335945129
sasa,4+,medium,all_in,uniform_l1,4,2,93,0.1546813938766718
sasa,4+,medium,all_in,weight_layer_0,4,2,93,0.03691036254167557
sasa,4+,medium,all_in,weight_layer_1,4,2,93,0.15372683107852936
sasa,4+,medium,all_in,weight_layer_2,4,2,93,0.30883413553237915
sasa,4+,medium,all_in,weight_layer_3,4,2,93,0.5005286335945129
sasa,4+,medium,all_in,entropy,4,3,93,0.7590338842752176
sasa,4+,medium,all_in,max_weight,4,3,93,0.5630132555961609
sasa,4+,medium,all_in,uniform_l1,4,3,93,0.16865223227068782
sasa,4+,medium,all_in,weight_layer_0,4,3,93,0.030545549467206
sasa,4+,medium,all_in,weight_layer_1,4,3,93,0.13214999437332153
sasa,4+,medium,all_in,weight_layer_2,4,3,93,0.2742912173271179
sasa,4+,medium,all_in,weight_layer_3,4,3,93,0.5630132555961609
sasa,4+,medium,all_in,inter_person_l1,4,all,93,0.01790405437350273
sasa,4+,medium,all_in,entropy,4,0,109,0.7089337099427575
sasa,4+,medium,all_in,max_weight,4,0,109,0.6087921857833862
sasa,4+,medium,all_in,uniform_l1,4,0,109,0.1848705392330885
sasa,4+,medium,all_in,weight_layer_0,4,0,109,0.02563215047121048
sasa,4+,medium,all_in,weight_layer_1,4,0,109,0.10462677478790283
sasa,4+,medium,all_in,weight_layer_2,4,0,109,0.26094889640808105
sasa,4+,medium,all_in,weight_layer_3,4,0,109,0.6087921857833862
sasa,4+,medium,all_in,entropy,4,1,109,0.7384740088401022
sasa,4+,medium,all_in,max_weight,4,1,109,0.5697368383407593
sasa,4+,medium,all_in,uniform_l1,4,1,109,0.1795396925881505
sasa,4+,medium,all_in,weight_layer_0,4,1,109,0.026590581983327866
sasa,4+,medium,all_in,weight_layer_1,4,1,109,0.11433003842830658
sasa,4+,medium,all_in,weight_layer_2,4,1,109,0.2893425524234772
sasa,4+,medium,all_in,weight_layer_3,4,1,109,0.5697368383407593
sasa,4+,medium,all_in,entropy,4,2,109,0.8027933891920014
sasa,4+,medium,all_in,max_weight,4,2,109,0.5059089064598083
sasa,4+,medium,all_in,uniform_l1,4,2,109,0.15636992268264294
sasa,4+,medium,all_in,weight_layer_0,4,2,109,0.03621552139520645
sasa,4+,medium,all_in,weight_layer_1,4,2,109,0.15104463696479797
sasa,4+,medium,all_in,weight_layer_2,4,2,109,0.3068309426307678
sasa,4+,medium,all_in,weight_layer_3,4,2,109,0.5059089064598083
sasa,4+,medium,all_in,entropy,4,3,109,0.752796459874578
sasa,4+,medium,all_in,max_weight,4,3,109,0.570074737071991
sasa,4+,medium,all_in,uniform_l1,4,3,109,0.17048092978075147
sasa,4+,medium,all_in,weight_layer_0,4,3,109,0.030005572363734245
sasa,4+,medium,all_in,weight_layer_1,4,3,109,0.12903258204460144
sasa,4+,medium,all_in,weight_layer_2,4,3,109,0.2708871364593506
sasa,4+,medium,all_in,weight_layer_3,4,3,109,0.570074737071991
sasa,4+,medium,all_in,inter_person_l1,4,all,109,0.015930917114019394
sasa,4+,medium,all_in,entropy,4,0,118,0.718536329078025
sasa,4+,medium,all_in,max_weight,4,0,118,0.5977200269699097
sasa,4+,medium,all_in,uniform_l1,4,0,118,0.18310514092445374
sasa,4+,medium,all_in,weight_layer_0,4,0,118,0.026316121220588684
sasa,4+,medium,all_in,weight_layer_1,4,0,118,0.10747359693050385
sasa,4+,medium,all_in,weight_layer_2,4,0,118,0.2684902548789978
sasa,4+,medium,all_in,weight_layer_3,4,0,118,0.5977200269699097
sasa,4+,medium,all_in,entropy,4,1,118,0.7344838220578112
sasa,4+,medium,all_in,max_weight,4,1,118,0.5738794207572937
sasa,4+,medium,all_in,uniform_l1,4,1,118,0.1806176258251071
sasa,4+,medium,all_in,weight_layer_0,4,1,118,0.02612132951617241
sasa,4+,medium,all_in,weight_layer_1,4,1,118,0.11264342814683914
sasa,4+,medium,all_in,weight_layer_2,4,1,118,0.28735584020614624
sasa,4+,medium,all_in,weight_layer_3,4,1,118,0.5738794207572937
sasa,4+,medium,all_in,entropy,4,2,118,0.8083678857632532
sasa,4+,medium,all_in,max_weight,4,2,118,0.4975655674934387
sasa,4+,medium,all_in,uniform_l1,4,2,118,0.15407358668744564
sasa,4+,medium,all_in,weight_layer_0,4,2,118,0.036533527076244354
sasa,4+,medium,all_in,weight_layer_1,4,2,118,0.15531928837299347
sasa,4+,medium,all_in,weight_layer_2,4,2,118,0.31058159470558167
sasa,4+,medium,all_in,weight_layer_3,4,2,118,0.4975655674934387
sasa,4+,medium,all_in,entropy,4,3,118,0.7592452288697844
sasa,4+,medium,all_in,max_weight,4,3,118,0.5627199411392212
sasa,4+,medium,all_in,uniform_l1,4,3,118,0.1687785550020635
sasa,4+,medium,all_in,weight_layer_0,4,3,118,0.030728856101632118
sasa,4+,medium,all_in,weight_layer_1,4,3,118,0.13171400129795074
sasa,4+,medium,all_in,weight_layer_2,4,3,118,0.2748371362686157
sasa,4+,medium,all_in,weight_layer_3,4,3,118,0.5627199411392212
sasa,4+,medium,all_in,inter_person_l1,4,all,118,0.01607266068458557
sasa,4+,medium,mixed,entropy,4,0,148,0.7184134706159161
sasa,4+,medium,mixed,max_weight,4,0,148,0.5965835452079773
sasa,4+,medium,mixed,uniform_l1,4,0,148,0.1835685041733086
sasa,4+,medium,mixed,weight_layer_0,4,0,148,0.026160364970564842
sasa,4+,medium,mixed,weight_layer_1,4,0,148,0.10670263320207596
sasa,4+,medium,mixed,weight_layer_2,4,0,148,0.27055346965789795
sasa,4+,medium,mixed,weight_layer_3,4,0,148,0.5965835452079773
sasa,4+,medium,mixed,entropy,4,1,148,0.7334435544952368
sasa,4+,medium,mixed,max_weight,4,1,148,0.5781213641166687
sasa,4+,medium,mixed,uniform_l1,4,1,148,0.1799723063595593
sasa,4+,medium,mixed,weight_layer_0,4,1,148,0.026366693899035454
sasa,4+,medium,mixed,weight_layer_1,4,1,148,0.11368869245052338
sasa,4+,medium,mixed,weight_layer_2,4,1,148,0.2818232476711273
sasa,4+,medium,mixed,weight_layer_3,4,1,148,0.5781213641166687
sasa,4+,medium,mixed,entropy,4,2,148,0.8083302532475206
sasa,4+,medium,mixed,max_weight,4,2,148,0.5003663897514343
sasa,4+,medium,mixed,uniform_l1,4,2,148,0.15307477489113808
sasa,4+,medium,mixed,weight_layer_0,4,2,148,0.03649342060089111
sasa,4+,medium,mixed,weight_layer_1,4,2,148,0.15735705196857452
sasa,4+,medium,mixed,weight_layer_2,4,2,148,0.3057831823825836
sasa,4+,medium,mixed,weight_layer_3,4,2,148,0.5003663897514343
sasa,4+,medium,mixed,entropy,4,3,148,0.7584775530072403
sasa,4+,medium,mixed,max_weight,4,3,148,0.5618763566017151
sasa,4+,medium,mixed,uniform_l1,4,3,148,0.16926054563373327
sasa,4+,medium,mixed,weight_layer_0,4,3,148,0.030078966170549393
sasa,4+,medium,mixed,weight_layer_1,4,3,148,0.1313999444246292
sasa,4+,medium,mixed,weight_layer_2,4,3,148,0.2766447365283966
sasa,4+,medium,mixed,weight_layer_3,4,3,148,0.5618763566017151
sasa,4+,medium,mixed,inter_person_l1,4,all,148,0.015269758179783821
sasa,4+,medium,all_in,entropy,4,0,153,0.7190803142908525
sasa,4+,medium,all_in,max_weight,4,0,153,0.5963270664215088
sasa,4+,medium,all_in,uniform_l1,4,0,153,0.18326239427551627
sasa,4+,medium,all_in,weight_layer_0,4,0,153,0.026269713416695595
sasa,4+,medium,all_in,weight_layer_1,4,0,153,0.10720549523830414
sasa,4+,medium,all_in,weight_layer_2,4,0,153,0.27019771933555603
sasa,4+,medium,all_in,weight_layer_3,4,0,153,0.5963270664215088
sasa,4+,medium,all_in,entropy,4,1,153,0.7318588098598549
sasa,4+,medium,all_in,max_weight,4,1,153,0.5813636779785156
sasa,4+,medium,all_in,uniform_l1,4,1,153,0.17974677681922913
sasa,4+,medium,all_in,weight_layer_0,4,1,153,0.026201628148555756
sasa,4+,medium,all_in,weight_layer_1,4,1,153,0.11430481821298599
sasa,4+,medium,all_in,weight_layer_2,4,1,153,0.2781298756599426
sasa,4+,medium,all_in,weight_layer_3,4,1,153,0.5813636779785156
sasa,4+,medium,all_in,entropy,4,2,153,0.8091088878272941
sasa,4+,medium,all_in,max_weight,4,2,153,0.5007990002632141
sasa,4+,medium,all_in,uniform_l1,4,2,153,0.15218211617320776
sasa,4+,medium,all_in,weight_layer_0,4,2,153,0.03657819703221321
sasa,4+,medium,all_in,weight_layer_1,4,2,153,0.15905757248401642
sasa,4+,medium,all_in,weight_layer_2,4,2,153,0.30356523394584656
sasa,4+,medium,all_in,weight_layer_3,4,2,153,0.5007990002632141
sasa,4+,medium,all_in,entropy,4,3,153,0.7585530095605302
sasa,4+,medium,all_in,max_weight,4,3,153,0.5615742206573486
sasa,4+,medium,all_in,uniform_l1,4,3,153,0.16922110551968217
sasa,4+,medium,all_in,weight_layer_0,4,3,153,0.029965227469801903
sasa,4+,medium,all_in,weight_layer_1,4,3,153,0.13159258663654327
sasa,4+,medium,all_in,weight_layer_2,4,3,153,0.2768680155277252
sasa,4+,medium,all_in,weight_layer_3,4,3,153,0.5615742206573486
sasa,4+,medium,all_in,inter_person_l1,4,all,153,0.01527474820613861
sasa,4+,medium,all_in,entropy,4,0,165,0.7267434809110345
sasa,4+,medium,all_in,max_weight,4,0,165,0.5873381495475769
sasa,4+,medium,all_in,uniform_l1,4,0,165,0.1816575126722455
sasa,4+,medium,all_in,weight_layer_0,4,0,165,0.02677348628640175
sasa,4+,medium,all_in,weight_layer_1,4,0,165,0.1099114790558815
sasa,4+,medium,all_in,weight_layer_2,4,0,165,0.27597686648368835
sasa,4+,medium,all_in,weight_layer_3,4,0,165,0.5873381495475769
sasa,4+,medium,all_in,entropy,4,1,165,0.7385608553404662
sasa,4+,medium,all_in,max_weight,4,1,165,0.5713309645652771
sasa,4+,medium,all_in,uniform_l1,4,1,165,0.17860493110492826
sasa,4+,medium,all_in,weight_layer_0,4,1,165,0.026255233213305473
sasa,4+,medium,all_in,weight_layer_1,4,1,165,0.11653493344783783
sasa,4+,medium,all_in,weight_layer_2,4,1,165,0.2858789265155792
sasa,4+,medium,all_in,weight_layer_3,4,1,165,0.5713309645652771
sasa,4+,medium,all_in,entropy,4,2,165,0.8085376897289944
sasa,4+,medium,all_in,max_weight,4,2,165,0.5031030774116516
sasa,4+,medium,all_in,uniform_l1,4,2,165,0.1521842973306775
sasa,4+,medium,all_in,weight_layer_0,4,2,165,0.03683644160628319
sasa,4+,medium,all_in,weight_layer_1,4,2,165,0.15879495441913605
sasa,4+,medium,all_in,weight_layer_2,4,2,165,0.30126550793647766
sasa,4+,medium,all_in,weight_layer_3,4,2,165,0.5031030774116516
sasa,4+,medium,all_in,entropy,4,3,165,0.7592001120386561
sasa,4+,medium,all_in,max_weight,4,3,165,0.5613282918930054
sasa,4+,medium,all_in,uniform_l1,4,3,165,0.16880353866145015
sasa,4+,medium,all_in,weight_layer_0,4,3,165,0.030036183074116707
sasa,4+,medium,all_in,weight_layer_1,4,3,165,0.13235671818256378
sasa,4+,medium,all_in,weight_layer_2,4,3,165,0.2762787640094757
sasa,4+,medium,all_in,weight_layer_3,4,3,165,0.5613282918930054
sasa,4+,medium,all_in,inter_person_l1,4,all,165,0.01367387268692255
sasa,4+,medium,all_in,entropy,4,0,168,0.7182228798201977
sasa,4+,medium,all_in,max_weight,4,0,168,0.5972909331321716
sasa,4+,medium,all_in,uniform_l1,4,0,168,0.18336621299386024
sasa,4+,medium,all_in,weight_layer_0,4,0,168,0.026105232536792755
sasa,4+,medium,all_in,weight_layer_1,4,0,168,0.10716233402490616
sasa,4+,medium,all_in,weight_layer_2,4,0,168,0.26944148540496826
sasa,4+,medium,all_in,weight_layer_3,4,0,168,0.5972909331321716
sasa,4+,medium,all_in,entropy,4,1,168,0.7369443430788505
sasa,4+,medium,all_in,max_weight,4,1,168,0.5722159743309021
sasa,4+,medium,all_in,uniform_l1,4,1,168,0.17924983985722065
sasa,4+,medium,all_in,weight_layer_0,4,1,168,0.025944039225578308
sasa,4+,medium,all_in,weight_layer_1,4,1,168,0.11555630713701248
