candidate_association_margin,candidate_auc,candidate_avg_l2,candidate_l2,candidate_min_l2,candidate_target_confusion,crowd_bin,dataset,head_size_bin,improvement_association_margin,improvement_auc,improvement_avg_l2,improvement_l2,improvement_min_l2,improvement_target_confusion,inout,path,people_count,person_index,reference_association_margin,reference_auc,reference_avg_l2,reference_l2,reference_min_l2,reference_target_confusion,sequence_id,target_distance_bin,target_separation_bin,target_x,target_y
-0.4460854684679336,0.6650995487026592,,0.4615477682808679,,1.0,4,vat,large,-0.9029966886380639,-0.29759221558440585,,-0.45029276229777954,,-1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,0,0.4569112201701303,0.962691764287065,,0.011255005983088389,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22685185185185186
0.4460854684679336,0.8742656683984322,,0.017212033556533477,,0.0,4,vat,medium,0.48003815284361373,-0.03620910233732699,,0.2307681486472424,,1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,1,-0.03395268437568008,0.9104747707357592,,0.24798018220377588,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3151041666666667,0.18611111111111112
0.4569112201701303,0.9062755175827965,,0.009631549176558613,,0.0,4,vat,small,0.0,-0.05817990336229517,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,2,0.4569112201701303,0.9644554209450916,,0.009631549176558613,,0.0,images/CBS This Morning/11118_11359,near,far,0.7760416666666666,0.22685185185185186
-0.27106898961811055,0.7216975009919642,,0.4766010470648082,,1.0,4,vat,medium,-0.7279802097882409,-0.23096411500109393,,-0.46617859496772235,,-1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,3,0.4569112201701303,0.9526616159930581,,0.010422452097085871,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7760416666666666,0.22777777777777777
0.03557441283042692,0.6645358905613219,,0.2122677375510695,,0.0,4,vat,large,-0.42212802250190506,-0.2916693551676698,,-0.2010127315679811,,-0.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,0,0.45770243533233196,0.9562052457289917,,0.011255005983088389,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22685185185185186
-0.03557441283042692,0.861801406920387,,0.24908438000372451,,1.0,4,vat,medium,0.0,-0.03602294681959606,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,1,-0.03557441283042692,0.897824353739983,,0.24908438000372451,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3140625,0.18518518518518517
0.45770243533233196,0.8987143402789366,,0.01055860726881782,,0.0,4,vat,small,0.0,-0.06555863342566937,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,2,0.45770243533233196,0.964272973704606,,0.01055860726881782,,0.0,images/CBS This Morning/11118_11359,near,far,0.7744791666666667,0.22685185185185186
-0.2695872885868123,0.7023922096511624,,0.4766010470648082,,1.0,4,vat,medium,-0.7272897239191443,-0.24948992646486212,,-0.46617859496772235,,-1.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,3,0.45770243533233196,0.9518821361160246,,0.010422452097085871,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7760416666666666,0.22777777777777777
-0.4439560235191298,0.6368773338969914,,0.4615477682808679,,1.0,4,vat,large,-0.9001774575364834,-0.31077884946990175,,-0.45029276229777954,,-1.0,1,images/CBS This Morning/11118_11359/00011123.jpg,4,0,0.4562214340173535,0.9476561833668932,,0.011255005983088389,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22685185185185186
-0.03522547855773639,0.8512958574834889,,0.2480454299242062,,1.0,4,vat,medium,0.0,-0.035762625756952104,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011123.jpg,4,1,-0.03522547855773639,0.887058483240441,,0.2480454299242062,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3151041666666667,0.18518518518518517
0.4562214340173535,0.8854349994622998,,0.010899926889990301,,0.0,4,vat,small,0.0,-0.07526319497750933,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011123.jpg,4,2,0.4562214340173535,0.9606981944398091,,0.010899926889990301,,0.0,images/CBS This Morning/11118_11359,near,far,0.7739583333333333,0.22685185185185186
-0.26900374048171843,0.6863902516807766,,0.4751328865551071,,1.0,4,vat,medium,-0.7252251744990719,-0.2598108036949276,,-0.4638481643328849,,-1.0,1,images/CBS This Morning/11118_11359/00011123.jpg,4,3,0.4562214340173535,0.9462010553757042,,0.011284722222222187,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7744791666666667,0.22777777777777777
-0.4442814145456355,0.6253282752431704,,0.4620679137330112,,1.0,4,vat,large,-0.8993417579168441,-0.32017265738855694,,-0.4511679868430209,,-1.0,1,images/CBS This Morning/11118_11359/00011124.jpg,4,0,0.45506034337120854,0.9455009326317273,,0.010899926889990301,,0.0,images/CBS This Morning/11118_11359,far,far,0.7739583333333333,0.22685185185185186
-0.03512295643575422,0.8307683179625241,,0.2474605787597763,,1.0,4,vat,medium,0.0,-0.04383332035436294,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011124.jpg,4,1,-0.03512295643575422,0.8746016383168871,,0.2474605787597763,,1.0,images/CBS This Morning/11118_11359,medium,far,0.315625,0.18611111111111112
0.45769250776980736,0.8787526838656566,,0.010628630461815235,,0.0,4,vat,small,0.002632164398598813,-0.08346293762306833,,0.0016573459360695562,,-0.0,1,images/CBS This Morning/11118_11359/00011124.jpg,4,2,0.45506034337120854,0.962215621488725,,0.012285976397884792,,0.0,images/CBS This Morning/11118_11359,near,far,0.7729166666666667,0.22777777777777777
-0.2693650026314639,0.6825106520263882,,0.47415444787721206,,1.0,4,vat,medium,-0.7244253460026724,-0.2652174719190705,,-0.4622156067334939,,-1.0,1,images/CBS This Morning/11118_11359/00011124.jpg,4,3,0.45506034337120854,0.9477281239454587,,0.011938841143718187,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7734375,0.22777777777777777
-0.44403045772634975,0.62852221443484,,0.4615962937009032,,1.0,4,vat,large,-0.9005902791525957,-0.3175557261363089,,-0.44965745255718503,,-1.0,1,images/CBS This Morning/11118_11359/00011125.jpg,4,0,0.45655982142624596,0.9460779405711489,,0.011938841143718187,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22777777777777777
-0.03768309805405787,0.8224625185877398,,0.24953902330343958,,1.0,4,vat,medium,0.0,-0.02837573748363731,,-0.0,,-0.0,1,images/CBS This Morning/11118_11359/00011125.jpg,4,1,-0.03768309805405787,0.8508382560713771,,0.24953902330343958,,1.0,images/CBS This Morning/11118_11359,medium,far,0.31354166666666666,0.18611111111111112
0.4595633388870067,0.8741247538630977,,0.01104172126122077,,0.0,4,vat,small,0.0030035174607607185,-0.09148171633904045,,0.0016033188322724188,,-0.0,1,images/CBS This Morning/11118_11359/00011125.jpg,4,2,0.45655982142624596,0.9656064702021382,,0.012645040093493189,,0.0,images/CBS This Morning/11118_11359,near,far,0.7723958333333333,0.22777777777777777
-0.26863215097980997,0.6760515747199324,,0.4736653296596712,,1.0,4,vat,medium,-0.6953270076869269,-0.2720866846888942,,-0.4479568124924312,,-1.0,1,images/CBS This Morning/11118_11359/00011125.jpg,4,3,0.426694856707117,0.9481382594088266,,0.02570851716723996,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7729166666666667,0.22777777777777777
-0.44347063137560727,0.6288941546425777,,0.46055611706883404,,1.0,4,vat,large,-0.8991518207676632,-0.31594077139583265,,-0.4479110769753408,,-1.0,1,images/CBS This Morning/11118_11359/00011126.jpg,4,0,0.45568118939205593,0.9448349260384103,,0.012645040093493189,,0.0,images/CBS This Morning/11118_11359,far,far,0.7723958333333333,0.22777777777777777
-0.037680765582273984,0.8220635079561089,,0.24901940450770788,,1.0,4,vat,medium,0.031100487266590232,-0.018744599821260866,,0.015590641260349536,,-0.0,1,images/CBS This Morning/11118_11359/00011126.jpg,4,1,-0.06878125284886422,0.8408081077773698,,0.2646100457680574,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3140625,0.18611111111111112
0.18486829632013693,0.8678073327474257,,0.23973582355276316,,0.0,4,vat,small,-0.270812893071919,-0.1025138411448192,,-0.22709078345926997,,-0.0,1,images/CBS This Morning/11118_11359/00011126.jpg,4,2,0.45568118939205593,0.9703211738922449,,0.012645040093493189,,0.0,images/CBS This Morning/11118_11359,near,far,0.7723958333333333,0.22777777777777777
-0.24863696237509203,0.6708362536016643,,0.48481986863687543,,1.0,4,vat,medium,-0.6749541987853029,-0.276009300359332,,-0.45925419563207714,,-1.0,1,images/CBS This Morning/11118_11359/00011126.jpg,4,3,0.42631723641021096,0.9468455539609963,,0.025565673004798263,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7723958333333333,0.22777777777777777
-0.44299735946615526,0.6267211041766326,,0.46055611706883404,,1.0,4,vat,large,-0.8973939087928241,-0.32538352857413033,,-0.4479110769753408,,-1.0,1,images/CBS This Morning/11118_11359/00011127.jpg,4,0,0.45439654932666884,0.952104632750763,,0.012645040093493189,,0.0,images/CBS This Morning/11118_11359,far,far,0.7723958333333333,0.22777777777777777
