association_margin,association_margin_count,auc,auc_count,avg_l2,avg_l2_count,bin,count,dimension,distinct_target_collapse_rate,distinct_target_collapse_rate_count,distinct_target_cosine_max,distinct_target_cosine_max_count,distinct_target_cosine_mean,distinct_target_cosine_mean_count,inout_ap,inout_ap_count,l2,l2_count,min_l2,min_l2_count,query_cosine_max,query_cosine_max_count,query_cosine_mean,query_cosine_mean_count,query_peak_distance_mean,query_peak_distance_mean_count,target_confusion,target_confusion_count,unit
,,,,,,all,13127,overall,0.051412111583437094,5545,0.3335798872067143,5545,0.24511652614128163,5545,,,,,,,0.4932702865618395,6410,0.3634031936695742,6410,0.26273292516381613,6410,,,frame
,,,,,,1,2482,crowd,,0,,0,,0,,,,,,,,0,,0,,0,,,frame
,,,,,,2,5463,crowd,0.022569444444444444,2304,0.1458493937876098,2304,0.1458493937876098,2304,,,,,,,0.23850904937202708,2664,0.23850904937202708,2664,0.2764362362153222,2664,,,frame
,,,,,,3,3015,crowd,0.1375562218890555,1334,0.4114635534230708,1334,0.3477686679797483,1334,,,,,,,0.5734680482732017,1677,0.47424627660953544,1677,0.23097107522203955,1677,,,frame
,,,,,,4,1628,crowd,0.022710886806056235,1387,0.43763028876479665,1387,0.25415260852598454,1387,,,,,,,0.711320093614856,1530,0.41957542154229716,1530,0.26293610452554717,1530,,,frame
,,,,,,5+,539,crowd,0.034769536019536015,520,0.6880343855604392,520,0.3975020443389016,520,,,,,,,0.8839494789414124,539,0.47637284426898824,539,0.293248949816318,539,,,frame
,,,,,,large,9971,head_size,0.06804441702652683,3242,0.2338420949861722,3242,0.19041475722199766,3242,,,,,,,0.3762222662051287,3713,0.30189835017845795,3713,0.2637798675767731,3713,,,frame
,,,,,,medium,3135,head_size,0.028255985420753166,2282,0.47487479938699395,2282,0.3216154181090052,2282,,,,,,,0.6565878744494795,2676,0.44863444947474423,2676,0.25995896402666185,2676,,,frame
,,,,,,small,21,head_size,0.0,21,0.3771481149971587,21,0.3771481149971587,21,,,,,,,0.3771481149971587,21,0.3771481149971587,21,0.43110544057883987,21,,,frame
,,,,,,close,712,target_separation,0.09442883895131086,712,0.6627093015774674,712,0.46095111972546443,712,,,,,,,0.6767729791654424,712,0.4720267104683274,712,0.17725200985890868,712,,,frame
,,,,,,far,2184,target_separation,0.022680097680097683,2184,0.18917453101365583,2184,0.15069117250204414,2184,,,,,,,0.39334652877191595,2184,0.23954020381104363,2184,0.38426042776259794,2184,,,frame
,,,,,,medium,2649,target_separation,0.06353850210022349,2649,0.3641729996618533,2649,0.2649544807340171,2649,,,,,,,0.4063269427676361,2649,0.28487291690238875,2649,0.2417347716784275,2649,,,frame
,,,,,,shared_only,4846,target_separation,,0,,0,,0,,,,,,,0.8607760525621542,865,0.8272223023939587,865,0.0905600403131214,865,,,frame
,,,,,,undefined,2736,target_separation,,0,,0,,0,,,,,,,,0,,0,,0,,,frame
