dataset,model_label,path,people_count,inframe_count,crowd_bin,mean_head_size,head_size_bin,num_target_clusters,shared_target_fraction,target_separation,target_separation_bin,query_cosine_mean,query_cosine_max,distinct_target_cosine_mean,distinct_target_cosine_max,distinct_target_collapse_rate,query_peak_distance_mean
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011121.jpg,4,4,4,0.12435455634498888,medium,2,0.5,0.46189711574417563,far,0.5399786120108737,0.9802197400109205,0.2614317236066818,0.6649123468942686,0.0,0.11048543456039805
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011122.jpg,4,4,4,0.12435455634498889,medium,2,0.5,0.46249900596541776,far,0.5475489922973289,0.9785590583630163,0.263085121079594,0.6586211975549044,0.0,0.11048543456039805
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011123.jpg,4,4,4,0.1243545563449889,medium,2,0.5,0.4607700867058865,far,0.5465195448342809,0.9771468385963958,0.26244555017706633,0.6581899706192578,0.0,0.10965366287201718
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011124.jpg,4,4,4,0.12435455634498892,medium,2,0.5,0.45967681186092146,far,0.5474349827619546,0.9787147860637436,0.2596637368849359,0.6481869262813912,0.0,0.10965366287201718
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011125.jpg,4,4,4,0.12435455634498893,medium,2,0.5,0.46126077411385324,far,0.5500224160521101,0.983462764564234,0.2508810861063118,0.6142081242182137,0.0,0.11432230421870465
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011126.jpg,4,4,4,0.12435455634498893,medium,2,0.5,0.4602233757161358,far,0.5510012196316084,0.9856885094396165,0.24825066717356806,0.5850267519948551,0.0,0.10652405402488746
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011127.jpg,4,4,4,0.12435455634498903,medium,2,0.5,0.45884020793709107,far,0.5499556839218377,0.9888047473284931,0.18583350693744083,0.4375266126256165,0.0,0.11210253221168681
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011128.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4597327186751107,far,0.5482336121549309,0.9885690158372159,0.14956378567358866,0.34514364291308985,0.0,0.10186253758129139
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011129.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4594762283783847,far,0.5486500833570633,0.9869287781016635,0.1464941171200463,0.33213035772294397,0.0,0.10447501093646587
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011130.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4571461550869611,far,0.5478357848185528,0.9862386893569294,0.14048040179100119,0.30982301617924707,0.0,0.10447501093646587
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011131.jpg,4,4,4,0.124354556344989,medium,2,0.5,0.4573798397276646,far,0.5405112419840289,0.9858724126694978,0.11959592446913897,0.260202373558189,0.0,0.10877887987328316
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011132.jpg,4,4,4,0.12440333096685342,medium,2,0.5,0.4559532509701091,far,0.5383797539114606,0.9854323308672088,0.11479052684915438,0.2556253669011644,0.0,0.10539431754304233
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011133.jpg,4,4,4,0.12445199539812672,medium,2,0.5,0.4552378246535947,far,0.529142824300422,0.9884723950956862,0.08697756761543796,0.17522152099633143,0.0,0.10539431754304233
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011134.jpg,4,4,4,0.1245005500682297,medium,2,0.5,0.4554586649850084,far,0.5203528076637962,0.9900094294801114,0.061379244082620056,0.1087674997654637,0.0,0.23325956047448068
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011135.jpg,4,4,4,0.12454899540339372,medium,2,0.5,0.45495890962224145,far,0.5140789235751021,0.9895930190673228,0.046401050279241206,0.0719339760849037,0.0,0.22930292699591517
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011136.jpg,4,4,4,0.12459733182669383,medium,2,0.5,0.45317277194843175,far,0.5158101941418073,0.9876301165615476,0.054206128331721816,0.09513213731806391,0.0,0.22930292699591517
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011137.jpg,4,4,4,0.12464555975808123,medium,2,0.5,0.4533818188619588,far,0.5179695982630587,0.9865089637249467,0.060628062478270295,0.11090903909069294,0.0,0.22930292699591517
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011138.jpg,4,4,4,0.12469367961441558,medium,2,0.5,0.4552921519850149,far,0.5111334228008174,0.9876513799699126,0.04612369741220417,0.07092830874481312,0.0,0.23294088872841331
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011139.jpg,4,4,4,0.12474169180949647,medium,2,0.5,0.45319572862805796,far,0.515065788121411,0.9875554727969104,0.05798638549457757,0.10477532780682093,0.0,0.22930292699591517
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011140.jpg,4,4,4,0.12478959675409514,medium,2,0.5,0.4557062200278275,far,0.5142491790628884,0.9868147919598278,0.05693434097915235,0.10050077792500756,0.0,0.22930292699591517
