candidate_association_margin,candidate_auc,candidate_avg_l2,candidate_l2,candidate_min_l2,candidate_target_confusion,crowd_bin,dataset,head_size_bin,improvement_association_margin,improvement_auc,improvement_avg_l2,improvement_l2,improvement_min_l2,improvement_target_confusion,inout,path,people_count,person_index,reference_association_margin,reference_auc,reference_avg_l2,reference_l2,reference_min_l2,reference_target_confusion,sequence_id,target_distance_bin,target_separation_bin,target_x,target_y
-0.17961104073814574,0.6501537080918318,,0.40205510096329494,,1.0,4,vat,large,-0.636522260908276,-0.3125380561952332,,-0.39080009498020657,,-1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,0,0.4569112201701303,0.962691764287065,,0.011255005983088389,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22685185185185186
0.0816452080731147,0.7739070779887787,,0.2814101160312237,,0.0,4,vat,medium,0.11559789244879479,-0.13656769274698055,,-0.0334299338274478,,1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,1,-0.03395268437568008,0.9104747707357592,,0.24798018220377588,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3151041666666667,0.18611111111111112
-0.0004328585335619528,0.6319297503958586,,0.2783618954967444,,1.0,4,vat,small,-0.45734407870369226,-0.332525670549233,,-0.2687303463201858,,-1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,2,0.4569112201701303,0.9644554209450916,,0.009631549176558613,,0.0,images/CBS This Morning/11118_11359,near,far,0.7760416666666666,0.22685185185185186
-0.06455627848378209,0.6703608524587732,,0.40033773598667693,,1.0,4,vat,medium,-0.5214674986539124,-0.2823007635342849,,-0.38991528388959107,,-1.0,1,images/CBS This Morning/11118_11359/00011121.jpg,4,3,0.4569112201701303,0.9526616159930581,,0.010422452097085871,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7760416666666666,0.22777777777777777
-0.17786440815498133,0.6545472749724661,,0.40205510096329494,,1.0,4,vat,large,-0.6355668434873133,-0.30165797075652556,,-0.39080009498020657,,-1.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,0,0.45770243533233196,0.9562052457289917,,0.011255005983088389,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22685185185185186
-0.01122125180498168,0.7742185732774125,,0.33291616952512876,,1.0,4,vat,medium,0.02435316102544524,-0.12360578046257054,,-0.08383178952140424,,-0.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,1,-0.03557441283042692,0.897824353739983,,0.24908438000372451,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3140625,0.18518518518518517
0.001416830170023864,0.625778460100791,,0.276988830663724,,0.0,4,vat,small,-0.4562856051623081,-0.338494513603815,,-0.2664302233949062,,-0.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,2,0.45770243533233196,0.964272973704606,,0.01055860726881782,,0.0,images/CBS This Morning/11118_11359,near,far,0.7744791666666667,0.22685185185185186
-0.06285696810218655,0.6682827338903166,,0.40033773598667693,,1.0,4,vat,medium,-0.5205594034345185,-0.283599402225708,,-0.38991528388959107,,-1.0,1,images/CBS This Morning/11118_11359/00011122.jpg,4,3,0.45770243533233196,0.9518821361160246,,0.010422452097085871,,0.0,images/CBS This Morning/11118_11359,medium,far,0.7760416666666666,0.22777777777777777
-0.1776541945928725,0.6498585292230787,,0.40205510096329494,,1.0,4,vat,large,-0.633875628610226,-0.2977976541438144,,-0.39080009498020657,,-1.0,1,images/CBS This Morning/11118_11359/00011123.jpg,4,0,0.4562214340173535,0.9476561833668932,,0.011255005983088389,,0.0,images/CBS This Morning/11118_11359,far,far,0.7734375,0.22685185185185186
-0.011067742222423849,0.7721582544397348,,0.3322375461057877,,1.0,4,vat,medium,0.02415773633531254,-0.11490022880070616,,-0.08419211618158151,,-0.0,1,images/CBS This Morning/11118_11359/00011123.jpg,4,1,-0.03522547855773639,0.887058483240441,,0.2480454299242062,,1.0,images/CBS This Morning/11118_11359,medium,far,0.3151041666666667,0.18518518518518517
