dataset,model_label,path,people_count,inframe_count,crowd_bin,mean_head_size,head_size_bin,num_target_clusters,shared_target_fraction,target_separation,target_separation_bin,query_cosine_mean,query_cosine_max,distinct_target_cosine_mean,distinct_target_cosine_max,distinct_target_collapse_rate,query_peak_distance_mean
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011121.jpg,4,4,4,0.12435455634498888,medium,2,0.5,0.46189711574417563,far,0.5365444940420532,0.980839730475474,0.2645456181832825,0.6775614688144681,0.0,0.15701198409216588
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011122.jpg,4,4,4,0.12435455634498889,medium,2,0.5,0.46249900596541776,far,0.5419384471385689,0.9792051176985308,0.2661944377579564,0.6769106733907003,0.0,0.11048543456039805
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011123.jpg,4,4,4,0.1243545563449889,medium,2,0.5,0.4607700867058865,far,0.5413208668078531,0.977385668998955,0.26625077211078346,0.675939738246926,0.0,0.15701198409216588
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011124.jpg,4,4,4,0.12435455634498892,medium,2,0.5,0.45967681186092146,far,0.5420260752614153,0.9790678427829662,0.2624072900273439,0.6647146504835826,0.0,0.1585977155059711
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011125.jpg,4,4,4,0.12435455634498893,medium,2,0.5,0.46126077411385324,far,0.545069626647117,0.9835913192924824,0.2508715822888631,0.6245978538340811,0.0,0.11432230421870465
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011126.jpg,4,4,4,0.12435455634498893,medium,2,0.5,0.4602233757161358,far,0.5455311067742958,0.9862105731314869,0.24908032417058745,0.6026983321097562,0.0,0.10652405402488746
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011127.jpg,4,4,4,0.12435455634498903,medium,2,0.5,0.45884020793709107,far,0.5470366748548313,0.9887473954225476,0.183903523314335,0.4387829188414594,0.0,0.11210253221168681
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011128.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4597327186751107,far,0.5464607407616852,0.9890047020779038,0.14811198961402802,0.3480818013835424,0.0,0.10447501093646587
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011129.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4594762283783847,far,0.5470294062760774,0.9873885937325514,0.14473087331219012,0.3342010531179323,0.0,0.10447501093646587
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011130.jpg,4,4,4,0.12435455634498899,medium,2,0.5,0.4571461550869611,far,0.5463598314151814,0.9866102320994871,0.1395539512582999,0.315746976281172,0.0,0.10447501093646587
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011131.jpg,4,4,4,0.124354556344989,medium,2,0.5,0.4573798397276646,far,0.5390107108670047,0.9863365933464759,0.11684249516978577,0.25998201664935616,0.0,0.10877887987328316
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011132.jpg,4,4,4,0.12440333096685342,medium,2,0.5,0.4559532509701091,far,0.5364910925835064,0.985888123644098,0.11149085846465938,0.2531605436581847,0.0,0.10539431754304233
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011133.jpg,4,4,4,0.12445199539812672,medium,2,0.5,0.4552378246535947,far,0.526907135831204,0.9885558050854005,0.08384276316796357,0.1735603282484594,0.0,0.10539431754304233
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011134.jpg,4,4,4,0.1245005500682297,medium,2,0.5,0.4554586649850084,far,0.5184625673748418,0.9896796140651095,0.05863752345927772,0.1070714172977397,0.0,0.23325956047448068
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011135.jpg,4,4,4,0.12454899540339372,medium,2,0.5,0.45495890962224145,far,0.5122502386865002,0.9893229351693392,0.043595116592813433,0.06958812244832038,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011136.jpg,4,4,4,0.12459733182669383,medium,2,0.5,0.45317277194843175,far,0.5139608415046245,0.9873924850234899,0.05144504966440097,0.0923364819765218,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011137.jpg,4,4,4,0.12464555975808123,medium,2,0.5,0.4533818188619588,far,0.5158241505711828,0.986221328820776,0.05729884841095856,0.10708545323130884,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011138.jpg,4,4,4,0.12469367961441558,medium,2,0.5,0.4552921519850149,far,0.5089789391239066,0.9871763670507638,0.04268538557182772,0.06702101410440568,0.0,0.23294088872841331
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011139.jpg,4,4,4,0.12474169180949647,medium,2,0.5,0.45319572862805796,far,0.5123645245247765,0.987008629683665,0.053953663515009,0.0996992771468165,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011140.jpg,4,4,4,0.12478959675409514,medium,2,0.5,0.4557062200278275,far,0.5114811469123145,0.9863146823806627,0.052701645357578354,0.09522758036825958,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011141.jpg,4,4,4,0.12483739485598506,medium,2,0.5,0.456067665293214,far,0.5058552634020006,0.9877749106058148,0.04214294543168289,0.07158340122729251,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011142.jpg,4,4,4,0.12488508651997261,medium,2,0.5,0.45667920196219236,far,0.5049614583276519,0.9888565741144975,0.04765604152538686,0.08587138215251516,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011143.jpg,4,4,4,0.1248850865199726,medium,2,0.5,0.45494164801835996,far,0.5066729113774067,0.9890132697363511,0.050354988980206655,0.09164908274883572,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011144.jpg,4,4,4,0.12488508651997264,medium,2,0.5,0.4536290565954238,far,0.5090232470293593,0.9874931124841325,0.04204678554987523,0.0618586364531384,0.0,0.22930292699591517
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011145.jpg,4,4,4,0.12488508651997264,medium,2,0.5,0.453866080755234,far,0.5091314544179113,0.9876533766758994,0.04485894294094595,0.06942773708860007,0.0,0.2315995763910683
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011146.jpg,4,4,4,0.12488508651997263,medium,2,0.5,0.452935917339362,far,0.5099777451949891,0.9865648408321581,0.04490108511925034,0.061946996265366705,0.0,0.23325956047448068
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011147.jpg,4,3,4,0.12488508651997257,medium,2,0.33333333333333337,0.452626600960807,far,0.34998060885936466,0.9883281627823459,0.030806831897873983,0.0342659721474345,0.0,0.30281365313923786
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011148.jpg,4,3,4,0.12488508651997263,medium,2,0.33333333333333337,0.45172384240374885,far,0.3503634552768133,0.9875412265835494,0.0317745696234452,0.0318969051808521,0.0,0.30281365313923786
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011149.jpg,4,3,4,0.12488508651997264,medium,2,0.33333333333333337,0.4518471908097318,far,0.34976446231210917,0.98554007756872,0.03187665468380371,0.0319010075759263,0.0,0.30226608181946674
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011150.jpg,4,3,4,0.12488508651997264,medium,2,0.33333333333333337,0.45028838963784773,far,0.3511229867105318,0.983718451625382,0.034825254253106674,0.03878092216043545,0.0,0.30226608181946674
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011151.jpg,4,3,4,0.12488508651997265,medium,2,0.33333333333333337,0.45074522398555045,far,0.3482431818397216,0.9842455671183394,0.030241989200412656,0.03388702254404205,0.0,0.375
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011152.jpg,4,3,4,0.1248850865199727,medium,2,0.33333333333333337,0.4512040971237791,far,0.34446829974686205,0.9858613584020515,0.02377177041926729,0.025247507770389657,0.0,0.375
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011153.jpg,4,3,4,0.1248850865199727,medium,2,0.33333333333333337,0.4517539709881381,far,0.34451739195718384,0.983812181165282,0.024869997353134783,0.028290177852362427,0.0,0.30281365313923786
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011154.jpg,4,3,4,0.12488508651997271,medium,2,0.33333333333333337,0.4510050599815303,far,0.34368133032972464,0.9862882316767823,0.02237787965619579,0.024528046091263526,0.0,0.375
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011155.jpg,4,3,4,0.12488508651997271,medium,2,0.33333333333333337,0.4523667968718422,far,0.3435232803767854,0.9869304064017053,0.02181971736432553,0.022460320424076176,0.0,0.37514671359771573
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011156.jpg,4,3,4,0.12488508651997274,medium,2,0.33333333333333337,0.45285493262244836,far,0.34210126155346937,0.9881407664447492,0.01908150910782941,0.019267336767872376,0.0,0.37514671359771573
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011157.jpg,4,3,4,0.12488508651997271,medium,2,0.33333333333333337,0.45308377195251814,far,0.34077563338868017,0.9887905637905345,0.016768168187752872,0.017590818329468988,0.0,0.3859871217809256
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011158.jpg,4,3,4,0.12488508651997271,medium,2,0.33333333333333337,0.4521389927286888,far,0.3407320990239564,0.9877117127874746,0.01724229214219724,0.017922416826607605,0.0,0.3859871217809256
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011159.jpg,4,3,4,0.12488508651997265,medium,2,0.33333333333333337,0.45223782053000583,far,0.3403071936079274,0.9884782202734325,0.016221680275174878,0.018423196792813887,0.0,0.3855593607155297
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011160.jpg,4,3,4,0.12488508651997268,medium,2,0.33333333333333337,0.5693387888705282,far,0.33834755205806305,0.9891016845092296,0.012970485832479764,0.01392401868613947,0.0,0.3855593607155297
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011161.jpg,4,3,4,0.12488508651997264,medium,2,0.33333333333333337,0.5667848536277088,far,0.3392439705601465,0.9889401515728029,0.014395880053818397,0.016579588817044206,0.0,0.3854166666666667
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011162.jpg,4,3,4,0.12488508651997267,medium,2,0.33333333333333337,0.56683684808389,far,0.34012761919337725,0.988417217976356,0.015982819801887836,0.01785656470854864,0.0,0.3854166666666667
